title,price,rating,reviews,availability
GPU NVIDIA GEFORCE R5 220 2GB DDR3 64 BIT PROJETO EDGE LOW PROFILE SINGLE FAN - PPER5DR3LPBR,"R$159,99","3,6 de 5 estrelas",15 avaliações de clientes,Em estoque
"Placa gráfica para jogos RX580, 8GB 256bit GDDR5, PCI Express 3.0 x16, HDMI/DVI/DP, ventoinha dupla, placa de vídeo para computador desktop 60Hz 4K","R$1.331,72","3,5 de 5 estrelas",77 avaliações de clientes,Em estoque
"Pasta Térmica Prata, Silver para Processador Cooler Pote 20 G","R$39,75","4,7 de 5 estrelas",21 avaliações de clientes,Em estoque
"Yoidesu Placa gráfica GTX550Ti para jogos, placa gráfica de computador GDDR5 192BIT de 6 GB com ventiladores duplos, placa de vídeo VGA DVI PCIe 2.0 GPU para DirectX 11 800MHZ Core Frequency","R$753,99",Página anterior de Produtos patrocinados relacionados,,Em estoque
Placa de vídeo GT610 2G PCIE X16 2.0 Placa gráfica GT 610 DDR3 VGA HD DVI 64Bit 1800MHz GPU GT610 Computador de mesa (2G),"R$189,00","4,1 de 5 estrelas",35 avaliações de clientes,Em estoque
Placa de Vídeo AMD XFX Radeon RX 6600 8GB DDR6 - RX66XL8LFDQ,"R$1.700,90","4,6 de 5 estrelas",3.021 avaliações de clientes,Em estoque
"Placa de Video Mancer Radeon RX 5600 Streaky, 6GB, GDDR6, 192-bit, MCR-RX5600-STK","R$1.458,90","4,7 de 5 estrelas",253 avaliações de clientes,Em estoque
GPU NVIDIA GEFORCE R5 230 2GB DDR3 64 BIT PROJETO EDGE LOW PROFILE SINGLE FAN - PPER230DR3LPBR,"R$169,98","5,0 de 5 estrelas",3 avaliações de clientes,Em estoque
GPU NVIDIA GEFORCE G 210 1GB DDR3 64 BIT PROJETO EDGE LOW PROFILE SINGLE FAN - PPE210DR3SFBR,"R$170,00","5,0 de 5 estrelas",1 classificação,Em estoque
GPU NVIDIA GEFORCE GT 710 2GB DDR3 64BITS PCYES PVGT7102GB,"R$255,13","5,0 de 5 estrelas",1 classificação,Em estoque
Suporte Para Placa De Vídeo Gpu Vga Com Altura Ajustável,"R$27,00","4,1 de 5 estrelas",26 avaliações de clientes,Em estoque
GPU NVIDIA GEFORCE GT 730 4GB GDDR5 64BITS PCYES PVGT7304GB,"R$430,00","5,0 de 5 estrelas",1 classificação,Em estoque
GPU NVIDIA GEFORCE GTX 1660 TI 6GB GDDR6 192BITS PRETO PCYES PVGTX1660TI6GBPT,"R$1.540,67",Página anterior de Produtos patrocinados relacionados,,Em estoque
PROCESSADOR GRAFICO MSI GEFORCE912-V397-484 (GPU RTX 3060 VENTUS 2X 12GB GDDR6),"R$2.159,99","4,8 de 5 estrelas",1.822 avaliações de clientes,Em estoque
"Placa de Vídeo XFX Speedster SWFT 210 Radeon RX 6650 XT Core Gaming, 8GB, GDDR6, 128-Bit, Preto","R$2.043,90","4,5 de 5 estrelas",488 avaliações de clientes,Em estoque
GPU NV GTX1650 VENTUS XS OC 4GB 128BIT DDR6 MSI 912-V809-4057,"R$930,00","4,5 de 5 estrelas",510 avaliações de clientes,Em estoque
"PLACA DE VIDEO NVIDIA GEFORCE GTX 1660 SUPER GDDR6 6GB 192BITS DUAL-FAN GRAFFITI SERIES - PA1660S6GR6DF – PCYES, Cor: Preto","R$1.459,00","5,0 de 5 estrelas",11 avaliações de clientes,
Water Cooler Gamer Fan Ventoinha 120mm Rgb Pc Processador CPU Master Intel AMD,"R$199,98","4,2 de 5 estrelas",3 avaliações de clientes,Em estoque
EAMOM 5 cabos de alimentação 1 a 3 6p + 2p cabo adaptador mineiro 8 pinos GPU fio de placa de vídeo 12AWG + 18AWG cabos para mineração BTC,"R$377,79",Página anterior de Produtos patrocinados relacionados,,Estimativa de envio de 2 a 3 dias
EAMOM 5 cabos de alimentação 1 a 3 6p + 2p cabo adaptador mineiro 8 pinos GPU fio de placa de vídeo 12AWG + 18AWG cabo de placa gráfica para mineração BTC,"R$355,93",Página anterior de Produtos patrocinados relacionados,,Estimativa de envio de 2 a 3 dias
"EAMOM 100PCS LED VER008S PCI-E Riser Card PCIE 1X a 16X Extender 60CM 100CM Cabo USB 3.0 4Pin 6Pin SATA Power para GPU Miner (Cor: 0,3M)","R$5.987,29",Página anterior de Produtos patrocinados relacionados,,Estimativa de envio de 2 a 3 dias
EAMOM 100 peças VER006S PCI-E 1X a 16X Riser Card PCIE extensor 100 cm 60 cm 30 cm cabo USB 3.0 SATA para cabo de alimentação de 4 pinos para GPU (tamanho: 1M),"R$6.752,28",Página anterior de Produtos patrocinados relacionados,,Estimativa de envio de 2 a 3 dias
"Placa de vídeo para jogos RX 580, 8 GB GDDR5 256 bits, PCI Express 3.0x16, Placas de vídeo para PC com GPU de computador com ventoinha dupla, HDMI, DP, DisplayPort, DVI","R$1.353,66","3,8 de 5 estrelas",58 avaliações de clientes,Em estoque
Water Cooler Gamer Fan Ventoinha 120mm Rgb Pc Processador CPU Master Intel AMD,"R$199,98","4,2 de 5 estrelas",3 avaliações de clientes,Em estoque
"Pasta Térmica Prata, Silver para Processador Cooler Pote 20 G","R$39,75","4,7 de 5 estrelas",21 avaliações de clientes,Em estoque
"PLACA DE VIDEO NVIDIA GEFORCE GTX 1660 SUPER GDDR6 6GB 192BITS DUAL-FAN GRAFFITI SERIES - PA1660S6GR6DF – PCYES, Cor: Preto","R$1.459,00","5,0 de 5 estrelas",11 avaliações de clientes,
GPU NV RTX3060 12GB 1-CLICK OC GDDR6 192BITS Galax 36NOL7MD1VOC,"R$2.039,00","4,8 de 5 estrelas",1.617 avaliações de clientes,Em estoque
"Gpu Nv Gt1030 2Gb Gddr5 64B, Galax, 30Nph4Hvq4St","R$567,98","4,4 de 5 estrelas",100 avaliações de clientes,Em estoque
"ZOTAC Placa de vídeo Gaming GeForce RTX 3060 Twin Edge OC 12GB GDDR6 192-bit 15 Gbps PCIE 4.0, refrigeração IceStorm 2.0, controle ativo do ventilador, parada de congelamento ZT-A30600H-10M","R$2.250,00","4,7 de 5 estrelas",4.179 avaliações de clientes,Em estoque
Suporte Para Placa De Video Gpu Com Altura Ajustável,"R$48,88","4,5 de 5 estrelas",327 avaliações de clientes,Em estoque
"Placa de Vídeo ASRock Radeon RX 7600 Steel Legend OC, 8GB, GDDR6, 128-Bit, FSR, Ray Tracing, Branco","R$2.999,90","4,5 de 5 estrelas",55 avaliações de clientes,Em estoque
"GPU NV GT 210 1GB DDR3 64BITS GALAX 21GGF4HI00NP, GALAXY MICROSYSTEMS","R$149,69","4,4 de 5 estrelas",23 avaliações de clientes,Em estoque
"GPU R5 230 2GB DDR3 64 BITS LOW PROFILE – PA230DR364LP PCYES, Cor: Preto","R$236,37","4,4 de 5 estrelas",8 avaliações de clientes,Em estoque
"Kelinx Placa gráfica AISURIX RX 580, 2048SP, Real 8GB, GDDR5, 256 bits, PC Gaming Video Card, 2XDP, HDMI, PCI Express 3.0 com parada de ventilador congelado para computador desktop gamer GPU","R$997,47","4,3 de 5 estrelas",42 avaliações de clientes,
GPU RX 580 8GB GDDR5 256 BITS DUAL-FAN GRAFFITI SERIES PVRX5808GBDF,"R$1.150,00","5,0 de 5 estrelas",2 avaliações de clientes,Em estoque
Suporte Placa De Vídeo Vga Anti Empenamento Pc Gpu Gamer,"R$48,40","4,2 de 5 estrelas",137 avaliações de clientes,Em estoque
GPU GT 730 4GB GDDR5 64BIT - PJGT7304GB64,"R$548,59",Página anterior de Produtos patrocinados relacionados,,Em estoque
"Placa gráfica GDDR5 de 4 GB, placa gráfica GPU para jogos de frequência única HD7670 de 128 bits e 1000 MHz, suporta DirectX 11 PCI Express X16 2.1","R$711,25","3,4 de 5 estrelas",18 avaliações de clientes,Estimativa de envio de 3 a 4 dias
GPU NV QUADRO T600 4GB GDDR6 128 BITS PNY VCNT600-PB,"R$2.616,88","4,9 de 5 estrelas",36 avaliações de clientes,Estimativa de envio de 4 a 5 dias
"Yoidesu Placa gráfica GTX550Ti para jogos, placa gráfica de computador GDDR5 192BIT de 6 GB com ventiladores duplos, placa de vídeo VGA DVI PCIe 2.0 GPU para DirectX 11 800MHZ Core Frequency","R$753,99",Página anterior de Produtos patrocinados relacionados,,Em estoque
"ASUS Placa gráfica dupla NVIDIA GeForce RTX 3050 6 GB para jogos - PCIe 4.0, memória GDDR6 de 6 GB, HDMI 2.1, DisplayPort 1.4a, DVI-D nativo, design de 2 compartimentos, suporte de aço, classificação","R$1.439,00","4,4 de 5 estrelas",20 avaliações de clientes,Em estoque
PLACA DE VIDEO AMD RADEON 6570 2GB GDDR5 128 BITS GAMING EDITION - PJ65702DR5128 - PCYES,"R$299,00","4,2 de 5 estrelas",71 avaliações de clientes,Em estoque
GPU RX 570 4GB GDDR5 128 BITS DUAL-FAN LOW PROFILE GRAFFITI SERIES PVRX570LP4GBDF – PCYES,"R$883,93",Página anterior de Produtos patrocinados relacionados,,Em estoque
"XFX Placa gráfica para jogos Speedster QICK319 Radeon RX 6750XT CORE com 12 GB GDDR6 HDMI 3xDP, AMD RDNA 2 RX-675XYJFDP","R$3.118,90","4,6 de 5 estrelas",1.132 avaliações de clientes,Em estoque
"SHOWKINGS Placa de vídeo Radeon RX 590 GME, 8GB GDDR5 2304SP 256bit 1340MHz GPU placas gráficas de computador, interface HDMI DP DVI, suporta placas de vídeo de até 8K para PC","R$1.253,94","3,0 de 5 estrelas",1 classificação,Em estoque
"Placa de Vídeo Sapphire Pulse AMD Radeon RX 7600, 8GB, GDDR6, 128-Bit, Preto","R$2.431,66","4,3 de 5 estrelas",146 avaliações de clientes,Em estoque
"GIGABYTE Placa de vídeo GeForce RTX 3060 Gaming OC 12G (REV2.0), 3X ventiladores WINDFORCE 12GB 192-bit GDDR6, GV-N3060GAMING OC-12GD REV2.0","R$3.272,96","4,7 de 5 estrelas",2.451 avaliações de clientes,Em estoque
KIT VERTICAL SUPORTE PARA PLACA DE VIDEO VERSÃO 3 - MCA-U000R-KFVK03,"R$598,10","4,4 de 5 estrelas",603 avaliações de clientes,Em estoque
"PLACA DE VIDEO NVIDIA GEFORCE GTX 750 2GB GDDR5 128 BITS DUAL-FAN - FULL SIZE - PA750DR5128DF - PCYES, 107330","R$731,26","4,4 de 5 estrelas",80 avaliações de clientes,Em estoque
"maxsun Placa de vídeo GPU AMD Radeon RX 580 8GB 2048SP GDDR5 para PC Gaming DirectX 12 DVI, HDMI, DisplayPort Multi Monitors Extend (branco)","R$1.078,14","4,1 de 5 estrelas",20 avaliações de clientes,Em estoque
GPU NVIDIA GEFORCE RTX 3060 12GB DDR6 192 BIT GRAFFITI SERIES FULL SIZE DUAL FAN - PGS3060FS192,"R$2.080,00",Página anterior de Produtos patrocinados relacionados,,Em estoque
"4GB Graphics Card, GDDR3 128bit 650/5000MHz Quiet Cooling Fan All Solidstate Low Profile GPU for M ITX Chassis","R$588,00",Página anterior de Produtos patrocinados relacionados,,Em estoque
"Placa Gráfica, GT 610 1GB 64 Bit DDR3 Game Graphics Card, Suporte PCI Express X16 2.0 Single Fan Low Profile Graphics Card, Computer Gaming GPU with HDMI, VGA, DVI Output","R$346,81","5,0 de 5 estrelas",3 avaliações de clientes,Em estoque
"Placa Gráfica RX590 8G GDDR5, Placa Gráfica para Jogos Com Ventilador Duplo 1460 MHz 256 Bits, Suporte DP DVI HDMI, para Computador Desktop","R$1.731,88","1,0 de 5 estrelas",1 classificação,Estimativa de envio de 6 a 7 dias
"Placa de vídeo para jogos RX 580, 8 GB GDDR5 256 bits, PCI Express 3.0x16, Placas de vídeo para PC com GPU de computador com ventoinha dupla, HDMI, DP, DisplayPort, DVI","R$1.353,66","3,8 de 5 estrelas",58 avaliações de clientes,Em estoque
Water Cooler Gamer Fan Ventoinha 120mm Rgb Pc Processador CPU Master Intel AMD,"R$199,98","4,2 de 5 estrelas",3 avaliações de clientes,Em estoque
"Pasta Térmica Prata, Silver para Processador Cooler Pote 20 G","R$39,75","4,7 de 5 estrelas",21 avaliações de clientes,Em estoque
"KAER Placa gráfica GT 730, 4 GB, DDR3, DirectX 11, 128 Bit, DP/DVI-D/HDMI, PCI Express 2.0, placa de vídeo Nvidia, GPU de baixo perfil","R$928,36","4,2 de 5 estrelas",325 avaliações de clientes,Em estoque
"maxsun Placa Gráfica AMD Radeon RX 550 4GB GDDR5 ITX Computador PC Gaming Video GPU 128-Bit DirectX 12 PCI Express X16 3.0 DVI-D Dual Link, HDMI, DisplayPort","R$1.014,18","4,2 de 5 estrelas",1.226 avaliações de clientes,Em estoque
"GIGABYTE Placa gráfica Radeon RX 7600 XT Gaming OC 16G, 3 ventoinhas WINDFORCE 16GB 128-bit GDDR6, GV-R76XTGAMING OC-16GD placa de vídeo","R$2.043,90","4,6 de 5 estrelas",94 avaliações de clientes,
"ASUS Dual GeForce RTX™ 4060 OC White Edition 8GB GDDR6 (PCIe 4.0, 8GB GDDR6, DLSS 3, HDMI 2.1a, DisplayPort 1.4a, design de 2.5 compartimentos, design de ventilador de tecnologia axial, tecnologia 0dB","R$3.114,63","4,7 de 5 estrelas",1.253 avaliações de clientes,Estimativa de envio de 3 a 4 dias
GPU NVIDIA GEFORCE RTX 3050 8GB GDDR6 128BITS PCYES PVRTX30508GB,"R$1.800,00",Página anterior de Produtos patrocinados relacionados,,Em estoque
PLACA DE VIDEO NVIDIA QUADRO - T1000 4GB GDDR6 128 BITS (4X MDP) - VCNT1000-PB – PNY,"R$2.250,00","4,9 de 5 estrelas",27 avaliações de clientes,Em estoque
GPU AMD RX6600XT 8GB GDDR6 SPEEDSTER QICK308 XFX RX66XT8LBDQ,"R$3.137,70","4,6 de 5 estrelas",386 avaliações de clientes,Em estoque
"ZER-LON Placa de vídeo GeForce GTX 1660 super, 6GB GDRR6 192Bit PCIE 3.0X16 e relógio Gpu de 1530 MHz, placa de vídeo com ventiladores de congelamento duplo com portas HDMI/DP/DVI suporta 4K e 8K HD para jogos de computador e PC","R$2.075,59","4,5 de 5 estrelas",122 avaliações de clientes,Em estoque
"maxsun Placa gráfica de vídeo GEFORCE GT 710 2 GB, discreta, pronta para formato pequeno, suporta GPU DirectX12 OpenGL4.5, baixo consumo, VGA, DVI-D, HDMI, HDCP, sistema de resfriamento passivo silencioso sem ventilador","R$609,72","4,4 de 5 estrelas",424 avaliações de clientes,Em estoque
"MAXSUN Placa gráfica de vídeo AMD Radeon RX 550 4 GB de perfil baixo para computador de jogos, PC, GPU GDDR5 ITX SFF HDPC 128-Bit DirectX 12 PCI Express X16 3.0, HDMI, DisplayPort","R$1.227,33","4,3 de 5 estrelas",259 avaliações de clientes,Em estoque
PIPL Suporte para GPU Coolmoon cm-GH2 Suporte vertical GPU colorido 5V A-RGB suporte placa de vídeo para computador placa de vídeo,"R$118,70","5,0 de 5 estrelas",8 avaliações de clientes,Em estoque
"GIGABYTE Placa gráfica GV-N406TAERO OC-8GD GeForce RTX 4060 Ti AERO OC 8G, 3 ventoinhas WINDFORCE, 8GB 128-bit GDDR6, placa de vídeo","R$5.248,90","4,7 de 5 estrelas",64 avaliações de clientes,Em estoque
"Yoidesu Placa gráfica GTX550Ti para jogos, placa gráfica de computador GDDR5 192BIT de 6 GB com ventiladores duplos, placa de vídeo VGA DVI PCIe 2.0 GPU para DirectX 11 800MHZ Core Frequency","R$753,99",Página anterior de Produtos patrocinados relacionados,,Em estoque
"Placa gráfica para jogos RX580, 8GB 256bit GDDR5, PCI Express 3.0 x16, HDMI/DVI/DP, ventoinha dupla, placa de vídeo para computador desktop 60Hz 4K","R$1.331,72","3,5 de 5 estrelas",77 avaliações de clientes,Em estoque
"EBTOOLS Computador PC GPU Universal Bloco de resfriamento de água, resfriador líquido de bloco de água 40 mm base de cobre transparente acrílico capa 25 canais de água antioxidante","R$298,48","5,0 de 5 estrelas",6 avaliações de clientes,
"MAXSUN Placa de vídeo NVIDIA GEFORCE GT 1030 2GB ITX GPU GDDR5 Mini ITX Design, HDMI, DVI-D, sistema de refrigeração com ventilador único","R$1.150,12","4,2 de 5 estrelas",574 avaliações de clientes,Em estoque
MSI Placa gráfica GeForce RTX 3060 12 GB 15 Gbps GDRR6 192-Bit HDMI/DP PCIe 4 Torx Twin Fan Ampere OC Graphics Card,"R$2.248,90","4,7 de 5 estrelas",3.133 avaliações de clientes,
KIT VERTICAL PARA SUPORTE DE GPU VERSÂO 3 BRANCO – MCA-U000R-WFVK03,"R$599,00","4,7 de 5 estrelas",21 avaliações de clientes,Em estoque
"Gpu Nv Gtx1660Ti 6Gb Gddr6, Gigabyte, Gv-N166Toc-6Gd","R$1.820,77","4,5 de 5 estrelas",320 avaliações de clientes,Em estoque
51RISC Placa de vídeo RX 5500 XT - Gaming AMD Radeon 8G D6 Placa Gráfica 8G/128bit/GDDR6,"R$845,00","4,4 de 5 estrelas",131 avaliações de clientes,
PLACA DE VIDEO NVIDIA GEFORCE GPU GTX 1660 TI 6GB GDDR6 192 BITS DUAL-FAN - GRAFFITI SERIES- PAX1660TI1926GR6 - PCYES,"R$2.213,31","4,8 de 5 estrelas",24 avaliações de clientes,Em estoque
"upHere Suporte de placa gráfica RGB branca 5V endereçável GPU suporte para placa de vídeo, faixa ARGB integrada de 5V, comprimento ajustável e suporte de altura, G276WTARGB","R$200,12","4,4 de 5 estrelas",1.437 avaliações de clientes,Em estoque
GPU NV RTX3070 8GB PHOENIX GS G6 256B GAINWARD NE63070S19P2-1041X V1* (Lite Hash Rate),"R$3.999,00","3,3 de 5 estrelas",10 avaliações de clientes,Em estoque
Suporte Placa De Vídeo Pc Gpu Vertical Ajustavel Universal (Preto),"R$22,90",Página anterior de Produtos patrocinados relacionados,,Em estoque
"Placas Gráficas GT610 1G DDR3 64bit 810MHz 1300MHz, GPU de Meia Altura, PCI Express X16 2.0, GPU de Baixo Perfil para Chassi de Computador","R$484,65",Página anterior de Produtos patrocinados relacionados,,Estimativa de envio de 3 a 4 dias
"GIGABYTE Placa de vídeo GeForce RTX 4070 WINDFORCE OC 12G, 3 ventoinhas WINDFORCE, 12 GB 192 bits GDDR6X, placa de vídeo GV-N4070WF3OC-12GD","R$5.248,90","4,8 de 5 estrelas",320 avaliações de clientes,Em estoque
"Aivalas Suporte para GPU, suporte para placa de vídeo gráfica com altura ajustável, suporte antiqueda para placa gráfica universal, suporte GPU com ímã e almofada de borracha","R$49,90","4,7 de 5 estrelas",631 avaliações de clientes,Em estoque
"Placa gráfica GDDR5 de 4 GB, placa gráfica GPU para jogos de frequência única HD7670 de 128 bits e 1000 MHz, suporta DirectX 11 PCI Express X16 2.1","R$711,25","3,4 de 5 estrelas",18 avaliações de clientes,Estimativa de envio de 3 a 4 dias
"Weytoll Monitor IPS LCD de 3,5 polegadas Monitor de Computadores Monitor de CPU GPU Monitoramento de Subtela Suporte Raspberry Pi Wins Sistema Linux","R$354,39",Página anterior de Produtos patrocinados relacionados,,Em estoque
"EAMOM 100 peças VER 006C PCI-E cartão Riser PCIE 1x para 16x adaptador extensor 100 cm 60 cm cabo USB 3.0 SATA para cabo de alimentação de 6 pinos para GPU (tamanho: 0,3M)","R$6.088,97",Página anterior de Produtos patrocinados relacionados,,Estimativa de envio de 2 a 3 dias
"Placa de vídeo para jogos RX 580, 8 GB GDDR5 256 bits, PCI Express 3.0x16, Placas de vídeo para PC com GPU de computador com ventoinha dupla, HDMI, DP, DisplayPort, DVI","R$1.353,66","3,8 de 5 estrelas",58 avaliações de clientes,Em estoque
Water Cooler Gamer Fan Ventoinha 120mm Rgb Pc Processador CPU Master Intel AMD,"R$199,98","4,2 de 5 estrelas",3 avaliações de clientes,Em estoque
"Pasta Térmica Prata, Silver para Processador Cooler Pote 20 G","R$39,75","4,7 de 5 estrelas",21 avaliações de clientes,Em estoque
GPU RTX 4060 GDDR6 8GB 128BITS FULL SIZE DUAL FAN – PA40608GR6DF,"R$2.290,00","5,0 de 5 estrelas",1 classificação,
"Placa Gráfica para Jogos GT730 4G DDR3 Memória 128 Bits 700 MHz 1400 MHz Placa de Vídeo GPU PCIE 3.0, HDMI DVI VGA, Placa Gráfica de Chassi de Computador de Baixo Perfil Com",Página 1 de 1,Página anterior de Produtos patrocinados relacionados,,
"Placa de Vídeo Gpu Rx 580 8Gb Oc+ Gts Ddr5 1386Mhz, Xfx, Gpu Rx580 Rx-580P8Dfd6, 8","R$4.637,89","4,5 de 5 estrelas",7.548 avaliações de clientes,Em estoque
MHQJRH Suporte GPU de placa gráfica de alumínio evita a flacidez da placa gráfica VGA universal (preto),"R$77,16","3,9 de 5 estrelas",13 avaliações de clientes,Em estoque
Micro Connectors Cabo de extensão premium para RTX 30 Series 12 pinos para Dual 8 pinos PCIe GPU (300 mm) – Preto,"R$110,40","4,8 de 5 estrelas",11 avaliações de clientes,Em estoque
"Suporte para GPU, suporte para placa gráfica GPU, suporte de queda de placa de vídeo preto (L)","R$137,79",Página anterior de Produtos patrocinados relacionados,,Em estoque
"XRIKUI Suporte de GPU, suporte de placa de vídeo ajustável para placa de vídeo (preto)","R$149,82","4,7 de 5 estrelas",4 avaliações de clientes,
GALAXY MICROSYSTEMS LTD. GPU NV RTX3060TI 8GB 1-CLICK OC LHR G6 256B GALAX 36ISL6MD1VQW* (Lite Hash Rate),"R$3.946,40","4,9 de 5 estrelas",411 avaliações de clientes,Em estoque
GPU NV QUADRO T600 4GB GDDR6 128 BITS PNY VCNT600-PB,"R$2.616,88","4,9 de 5 estrelas",36 avaliações de clientes,Estimativa de envio de 4 a 5 dias
Mikikit 1 Conjunto De Conector De Placa Gráfica Pcie Riser Card Notebook Gráficos Externos Laptop Externo Gpu Pcie Gpu Placa Gráfica Placa Pcie Gpu Office Externa Gpu Pcie Placa,"R$122,39",Página anterior de Produtos patrocinados relacionados,,Em estoque
Galax PROCESSADOR GRAFICO GEFORCE 35NSL8MD5YBP (GPU RTX 3050 1CLICK OC 8GB GDDR6),"R$2.450,00","5,0 de 5 estrelas",11 avaliações de clientes,Em estoque
"Placa gráfica para jogos GTX 750 Ti, interface PCI Express 3.0x16 de 4 GB GDDR5 de 128 bits, placas de vídeo de computador GPU para PC com ventoinha dupla, HDMI DP DVI-D, DisplayPort","R$1.421,39",Página anterior de Produtos patrocinados relacionados,,Estimativa de envio de 3 a 4 dias
"Yoidesu Placa gráfica GTX550Ti para jogos, placa gráfica de computador GDDR5 192BIT de 6 GB com ventiladores duplos, placa de vídeo VGA DVI PCIe 2.0 GPU para DirectX 11 800MHZ Core Frequency","R$753,99",Página anterior de Produtos patrocinados relacionados,,Em estoque
"Placa gráfica para jogos RX580, 8GB 256bit GDDR5, PCI Express 3.0 x16, HDMI/DVI/DP, ventoinha dupla, placa de vídeo para computador desktop 60Hz 4K","R$1.331,72","3,5 de 5 estrelas",77 avaliações de clientes,Em estoque
"EBTOOLS Computador PC GPU Universal Bloco de resfriamento de água, resfriador líquido de bloco de água 40 mm base de cobre transparente acrílico capa 25 canais de água antioxidante","R$298,48","5,0 de 5 estrelas",6 avaliações de clientes,
"GPU Nv Rtx2080 8Gb Super Ex 1Click Oc 256B Galax 28Isl6Mdu9Ex Galax, 28ISL6MDU9EX, Placas de Vídeo","R$2.968,75","4,2 de 5 estrelas",13 avaliações de clientes,Em estoque
GPU NV RTX3070 8GB 1-CLICK OC GDDR6 256B GALAX 37NSL6MD2KOC* (Lite Hash Rate),,"3,5 de 5 estrelas",3 avaliações de clientes,Em estoque
GPU AMD RX6700XT 12GB GDDR6 SPEEDSTER QICK319 XFX RX-67XTYPBDP,"R$4.858,19","4,6 de 5 estrelas",780 avaliações de clientes,Em estoque
Angoily suporte gpu universal suporte de gpu light levinho suporte gpu para computador suporte para placa de video dupla camada moldura de suporte cartão de vídeo mandril Girar parafuso,"R$130,29",Página anterior de Produtos patrocinados relacionados,,Em estoque
"Uyubao Suporte de GPU, suporte antiqueda GPU, suporte para placa de vídeo GPU, suporte para placa de vídeo, suporte para GPU, M (50 mm-85 mm)","R$122,69","4,7 de 5 estrelas",888 avaliações de clientes,Em estoque
PIPL Suporte para GPU Coolmoon cm-GH2 Suporte vertical GPU colorido 5V A-RGB Suporte para placa de vídeo de computador suporte para GPU,"R$119,90","4,2 de 5 estrelas",15 avaliações de clientes,Estimativa de envio de 4 a 5 dias
Intel Placa gráfica Arc A750 Edição Limitada 8GB PCI Express 4.0,"R$28,71","4,2 de 5 estrelas",284 avaliações de clientes,
"AVERZELLA Suporte GPU Sag Holder, suporte para placa gráfica, suporte universal para placa VGA/vídeo, liga de alumínio com base magnética (G, preto)","R$162,71","4,6 de 5 estrelas",43 avaliações de clientes,Em estoque
"Cabo de extensão PCIe X16 4.0 de 200 mm GLOTRENDS PCIE40-X16-200MM-90D Compatível com GPUs de 4ª geração, como RTX4090-RTX3060, RX7900, RX6950XT-RX6500XT, etc","R$292,56","4,1 de 5 estrelas",172 avaliações de clientes,Em estoque
GPU RTX 3060 REVEL EPIC-X RGB 12GB GDDR6 192 BITS SINGLE-FAN - PNY – VCG306012SFXPPBTF,"R$3.364,22","4,4 de 5 estrelas",78 avaliações de clientes,Estimativa de envio de 4 a 5 dias
"Suporte para vídeo, suporte para GPU para placa gráfica, suporte giratório telescópico, suporte para vídeo resistente, design prático ímã inferior Fovolat",Página 1 de 1,"5,0 de 5 estrelas",1 classificação,
Suporte Para Placa Vídeo Gpu Ajustável Horizontal,"R$33,90","4,4 de 5 estrelas",84 avaliações de clientes,Em estoque
