title,price,rating,reviews,availability
Processador AMD Ryzen5 8500G AM5 100100000931BOX,1340.0,4.6,103.0,Em estoque
"Processador Intel Core I5-13400, 4.6GHz, LGA 1700, BX8071513400 *",1297.99,4.6,99.0,Em estoque
"Processador Intel CM8063701093302 Core i5-3470 Ivy Bridge 3,2 GHz 5.0GT/s 6 MB LGA 1 CM8063701093302 Core i5 3,2 GHz - Processadores 5GT DMI",125.0,4.6,261.0,Em estoque
Kit Xeon X99 Gaming + Xeon E5 2680v4 14 Núcleos (Ryzen 5 5600) + 16GB DDR4 + Cooler 2 Fans LED,1099.9,4.8,5.0,Em estoque
"Processador AMD Ryzen 7 5800X3D 3,4GHz 100100000651WOF",2545.0,4.8,5.471,Em estoque
KIT UPGRADE GAMNER AMD RYZEN 5 4600G B450M 2X 8GB DDR4 3200MHZ RGB- MONTADO E ATUALIZADO,1799.9,5.0,4.0,Em estoque
Intel Processador de desktop para jogos Core i9-13900K 24 núcleos (8 P-cores + 16 E-cores) com gráficos integrados - desbloqueado 13ª GERAÇÃO,3446.98,4.5,1.466,Em estoque
"Intel Processador Core i5-14400F Desktop 10 núcleos (6 P-cores + 4 E-cores) até 4,7 GHz",1699.99,4.7,40.0,Em estoque
Processador Intel Core I5-12600k 20MB 4.9GHz LGA 1700 BX8071512600K *,1657.0,4.8,2.244,Em estoque
Moldura para processadores intel LGA 17XX-BCF-BLACK,109.0,4.7,11.0,Em estoque
Intel Processador Core i7-13700K Gaming Desktop 16 núcleos (8 P-cores + 8 E-cores) com gráficos integrados - desbloqueado,2791.39,4.7,1.639,Em estoque
Kit Intel 11ª Geração I5 11400f + Asus H510 + 16gb Ddr4,1870.0,5.0,2.0,Em estoque
Processador AMD Ryzen 7 7700X Box (AM5/8 Cores/16 Threads/5.4GHz/40MB Cache/Radeon Graphics) Com Vídeo/Sem Cooler,2508.9,4.7,1.527,Em estoque
Processador AMD Ryzen 5 8600G AM5 100100001237BOX,1264.99,4.8,62.0,Em estoque
Processador Intel i7-14700K LGA1700 BX8071514700K,2697.99,4.6,330.0,Em estoque
Processador Intel Core I5-12600KF 4.9GHz LGA 1700 BX8071512600KF *,1199.9,4.8,455.0,Em estoque
Processador AMD Ryzen 7 8700G AM5 100100001236BOX,1819.99,4.4,67.0,Em estoque
AMD Ryzen 3 3200G 4-Core Unlocked Desktop Processor with Radeon Graphics,589.9,4.7,9.447,Em estoque
Processador AMD Ryzen 9 7900X Box (AM5/12 Cores/24 Threads/5.6GHz/76MB Cache/Radeon Graphics) Com Vídeo/Sem Cooler,2789.9,4.7,1.301,Estimativa de envio de 4 a 5 dias
Intel Processador Core i7-13700KF Gaming Desktop 16 núcleos (8 P-cores + 8 E-cores) - Desbloqueado,2566.14,4.8,600.0,Em estoque
Processador Intel Core I5-12600k 20MB 4.9GHz LGA 1700 BX8071512600K *,1657.0,4.8,2.244,Em estoque
"Processador Intel Core I5-10400 Cache 12MB 4.30GHz LGA 1200, BX8070110400",961.9,4.8,1.176,Em estoque
Kit Intel 11ª Geração I5 11400f + Asus H510 + 16gb Ddr4,1870.0,5.0,2.0,Em estoque
"Kit Gamer Intel Core I7 6ª Geração, H110, Memória 16gb Ddr4 Cooler RGB",1429.0,4.2,3.0,Em estoque
"Processador AMD Ryzen 7 5800X3D 3,4GHz 100100000651WOF",2545.0,4.8,5.471,Em estoque
"Processador Intel Core I5-10400 Cache 12MB 4.30GHz LGA 1200, BX8070110400",961.9,4.8,1.176,Em estoque
"Processador Intel Core i5 i5-4590 Quad-core (4 núcleos) 3,30 GHz - soquete H3 LGA-1150 pacote CM8064601560615",178.5,4.4,35.0,Em estoque
"Intel Processador Core i7-12700KF Gaming Desktop 12 (8P+4E) núcleos até 5,0 GHz Desbloqueado LGA1700 Série 600 Chipset 125W",2074.9,4.8,2.072,Em estoque
Processador Intel i9-14900KF LGA1700 BX8071514900KF,3999.0,4.1,121.0,Em estoque
KIT UPGRADE AMD RYZEN 5 5600GT B450M MAX MSI 2X8GB DDR4 3200MHZ RGB PRONTO PRA USAR,2099.99,4.7,40.0,Em estoque
"KIT UPGRADE INTEL CORE I5 3470, 8GB DDR3, MB H61",389.99,4.0,1.0,Em estoque
Processador Intel Core I7-12700K 12ª Geração LGA 1700 BX8071512700K *,2345.0,4.8,2.754,Em estoque
Intel Processador Core i5-13600K Desktop 14 (6 P-cores + 8 E-cores) com gráficos integrados - desbloqueado,2250.49,4.8,975.0,O envio pode levar até 3 semanas.
Kit Upgrade Pc Gamer - Placa Video 2Gb / Cpu Amd A10 4.2ghz / 16gb Ram (8GB DDR3),649.49,5.0,1.0,Em estoque
Processador Intel i7-14700KF LGA1700 BX8071514700KF,3049.0,4.6,183.0,Em estoque
Processador Intel i5-14600KF LGA1700 BX8071514600KF,2400.0,4.7,142.0,Em estoque
"AMD Processador Ryzen 9 5950X 100-100000059WOF Processador 16-Core 3,4GHz Socket AM4 CPU sem ventilador de varejo",2649.0,4.6,279.0,Em estoque
"Intel Processador Core i5-14400F Desktop 10 núcleos (6 P-cores + 4 E-cores) até 4,7 GHz",1699.99,4.7,40.0,Em estoque
Processador Intel Core I5-12600k 20MB 4.9GHz LGA 1700 BX8071512600K *,1657.0,4.8,2.244,Em estoque
Moldura para processadores intel LGA 17XX-BCF-BLACK,109.0,4.7,11.0,Em estoque
"Processador Intel Core I3-10100, 3.6GHz LGA 1200 BX8070110100 *",607.9,4.7,699.0,Em estoque
Processador Intel Core i9 14900K Box (LGA 1700/24 Cores / 32 Threads / 3.6 GHz (6.0GHz Turbo) / 36MB Cache),3699.99,4.3,240.0,Em estoque
"Intel PROCESSADOR CORE I7-12700 2.1GHZ (TURBO 4,90GHZ) CACHE 25MB 12 NUCLEOS 20 THREADS 12ª GER LGA 1700 BX8071512700 –",2149.0,4.6,337.0,Em estoque
Pc Cpu Intel Core I5 Quad Core + 8gbram + ssd 240gb,639.9,4.0,177.0,Em estoque
Processador AMD Ryzen 7 7700 AM5 100100000592BOX,1999.0,4.7,362.0,Estimativa de envio de 4 a 5 dias
"Intel PROCESSADOR CORE I7-11700K 3.6GHZ (TURBO 5,00GHZ) CACHE 16MB 8 NUCLEOS 16 THREADS 11ª GER LGA 1200 BX8070811700K",1838.0,4.8,1.539,Em estoque
"Intel Processador Core i3 (12ª geração) i3-12100 Quad-core (4 Core) 3,30 GHz - Pacote de varejo, azul",812.33,4.7,471.0,Em estoque
"PROCESSADOR INTEL CORE I9-12900K 3.20GHZ (TURBO 5.2GHZ) 30MB CACHE, 16 NÚCLEOS, 24 THREADS LGA1700 BX8071512900K",3449.72,4.7,1.713,Em estoque
Moldura para processadores intel LGA 17XX-BCF-BLACK,109.0,4.7,11.0,Em estoque
"Intel Processador Quad-Core i5-3570K 3,4 GHz 4 núcleos LGA 1155 - BX80637I53570K",269.9,4.6,746.0,Em estoque
PROCESSADOR INTEL CORE I7-11700F 2.50GHz (TURBO 4.90GHz) 16MB CACHE LGA1200 11°GERAÇÃO BX8070811700F,1775.0,4.6,138.0,Em estoque
"Intel PROCESSADOR CORE I3-10105, CACHE 6MB, 3.7GHZ (4.4GHZ MAX TURBO), LGA 1200 BX8070110105 –",704.9,4.6,337.0,Em estoque
Kit Intel 11ª Geração I5 11400f + Asus H510 + 16gb Ddr4,1870.0,5.0,2.0,Em estoque
"Kit Gamer Intel Core I7 6ª Geração, H110, Memória 16gb Ddr4 Cooler RGB",1429.0,4.2,3.0,Em estoque
"Processador AMD Ryzen 7 5800X3D 3,4GHz 100100000651WOF",2545.0,4.8,5.471,Em estoque
"Intel Processador Core i7-4790 3,6 GHz 8 MB LGA 1150 CPU, OEM (CM8064601560113)",394.06,4.4,38.0,
"AMD Athlon 3000G 2-Core, 4-Thread Unlocked Desktop Processor with Radeon Graphics",379.0,4.8,3.206,Em estoque
Processador Intel i3-14100F LGA1700 BX8071514100F,798.98,4.8,6.0,Em estoque
"Processador Intel Core i3-10100F, Cache 6MB, 4.30 GHz, LGA 1200 - BX8070110100F",565.0,4.7,1.132,Em estoque
Processador Intel i5-14600K LGA1700 BX8071514600K,2077.99,4.8,114.0,Em estoque
CorelDRAW 2024 Licença Vítalicia,39.9,4.1,6.0,Em estoque
Processador Intel Core I3-13100 4.5GHz. LGA 1700 BX8071513100 *,815.98,4.6,40.0,Em estoque
"Processador de desktop AMD Ryzen™ 9 7900X3D, 12 cores, 24 threads",3299.0,4.7,506.0,Estimativa de envio de 4 a 5 dias
"Processador AMD Ryzen 5 3500 3.6GHz (4.1GHz Turbo) 6-Cores 6-Threads Cooler Wraith Stealth AM4, Sem Video, Sem Caixa Comercial-100-100000050MPK",1593.0,4.5,2.0,Em estoque
Processador AMD Ryzen 9 7900 AM5 100100000590BOX,2699.0,4.7,293.0,Em estoque
Processador Intel Core I3-13100F 4.5GHz. LGA 1700 - BX8071513100F.,627.99,4.3,81.0,Em estoque
"Intel Processador CM8063701093103 Intel Core i5-3570 Ivy Bridge 3,4GHz 5.0GT/s 6MB LGA 1155 CPU, OEM - OEM -",149.0,4.4,5.0,Em estoque
"Intel Processador Core i5-14400F Desktop 10 núcleos (6 P-cores + 4 E-cores) até 4,7 GHz",1699.99,4.7,40.0,Em estoque
Processador Intel Core I5-12600k 20MB 4.9GHz LGA 1700 BX8071512600K *,1657.0,4.8,2.244,Em estoque
Moldura para processadores intel LGA 17XX-BCF-BLACK,109.0,4.7,11.0,Em estoque
"Processador Intel Core i7-3770 Quad-Core 3,5 GHz 8 MB Cache LGA 1155",459.9,4.3,652.0,Em estoque
Intel Processador Core i5-13600KF Desktop 14 núcleos (6 P-cores + 8 E-cores) - Desbloqueado,2118.98,4.8,715.0,O envio pode levar até 3 semanas.
"Processador, 65W FM2+ 1MB 3.8GHz, AMD, A6-7480",199.0,4.1,184.0,Em estoque
"Processador Intel Core i3-12100 3.30GHZ 12MB LGA1700 - PN # BX8071512100, Preto",789.0,4.6,227.0,Em estoque
"AMD Ryzen™ 9 7950X3D 16-Core, 32-Thread Desktop Processor",4400.0,4.7,730.0,Estimativa de envio de 4 a 5 dias
"Intel Processador Core i5-14400F Desktop 10 núcleos (6 P-cores + 4 E-cores) até 4,7 GHz",1699.99,4.7,40.0,Em estoque
Processador Intel Core i5 14400F Box (LGA 1700/10 Cores / 16 Threads / 3.5 GHz (4.7 GHz Turbo) / 20MB Cache) - S/Vídeo,1868.84,5.0,16.0,Em estoque
"processador intel 11400 CORE I5 (1200) 2,60 GHZ BOX - BX8070811400-11ºGER",879.9,4.7,579.0,Em estoque
KIT UPGRADE INTEL 10ª GERAÇÃO I5 10400 + H510M-H GIGABYTE,1540.0,5.0,1.0,Em estoque
Processador AMD Ryzen 7 3700X Box (AM4 / 8 Cores / 16 Threads / 3.6GHz / 36MB Cache/Cooler Wraith Prism RGB) - *S/Video Integrado*,1935.43,4.8,26.806,Em estoque
Processador Intel Core I5 4590 3.70Ghz/6mb S/Cooler,153.0,5.0,1.0,Em estoque
KIT UPGRADE INTEL CRE I7 3770+B75M (SUPORTA NVME)+COOLER INTEL+2X8GB 1600 DDR3,816.0,4.8,5.0,Em estoque
Kit Intel 11ª Geração I5 11400f + Asus H510 + 16gb Ddr4,1870.0,5.0,2.0,Em estoque
"Kit Gamer Intel Core I7 6ª Geração, H110, Memória 16gb Ddr4 Cooler RGB",1429.0,4.2,3.0,Em estoque
"Processador AMD Ryzen 7 5800X3D 3,4GHz 100100000651WOF",2545.0,4.8,5.471,Em estoque
CPU INTEL I7-11700K 3.6GHZ LGA1200 16MB,1837.99,4.8,1.444,Em estoque
"Intel PROCESSADOR CORE I7-10700F CACHE 16MB, 2.9GHZ (4.8GHZ MAX TURBO), LGA 1200 - BX8070110700F",1744.59,4.7,177.0,Em estoque
Processador Intel Core i5-13600KF (LGA 1700/14 Cores (6 Performance-cores 3.5GHz / 8 Efficent-Cores 2.6GHz/ 20 Threads / 24MB Cache) * S/Cooler S/Vídeo Integrado*,2294.11,4.7,913.0,Em estoque
Processador Intel Core i9-13900KF 2.2 1700 BX8071513900KF,3175.99,4.6,199.0,Em estoque
"KIT UPGRADE INTEL CORE I5 12400F, H610M-G DDR4 MSI, MEMORIA RAM-MONTADO E TESTADO (2X 16GB DDR4 3200)",2193.0,5.0,1.0,Em estoque
"AMD Processador Ryzen 5 3600 de 6 núcleos, 12 fios desbloqueado com cooler Wraith Spire",963.98,4.7,177.0,Estimativa de envio de 4 a 5 dias
"Intel® Novo processador Core™ i7-14700KF para desktop para jogos, 20 núcleos (8 núcleos P + 12 núcleos E) - Desbloqueado",2867.92,4.7,156.0,Em estoque
"Processador Core i5-12600K 3.7 Ghz / 4.9 Ghz Processador Intel Core i5 12600K Box, DDR5 BX8071512600K INTEL",2048.9,4.8,1.176,Em estoque
"KIT UPGRADE GAMER INTEL I5 10400F, H510M K GIGABYTE, 8GB DDR4 FURY RGB 3200MHZ",1499.9,5.0,2.0,Em estoque
Intel PROCESSADOR PENTIUM GOLD G6400 4.0GHZ 2NUCLEOS 4THREADS 4MB CACHE GRAFICOS UHD 610 LGA 1200 BX80701G6400,658.17,4.6,141.0,Em estoque
Processador Intel Core i7-13700K Box (LGA 1700/16 Cores (8 Performance-cores 3.4GHz / 8 Efficent-Cores 2.5GHz/ 24 Threads / 30MB Cache) *S/Cooler,2788.88,4.7,890.0,Em estoque
"Intel® Novo processador Core™ i5-14600KF para desktop para jogos, 14 núcleos (6 núcleos P + 8 núcleos E) - Desbloqueado",2338.21,4.5,59.0,Em estoque
"Intel Processador Core i5-14400F Desktop 10 núcleos (6 P-cores + 4 E-cores) até 4,7 GHz",1699.99,4.7,40.0,Em estoque
Processador Intel Core I5-12600k 20MB 4.9GHz LGA 1700 BX8071512600K *,1657.0,4.8,2.244,Em estoque
Moldura para processadores intel LGA 17XX-BCF-BLACK,109.0,4.7,11.0,Em estoque
"Intel Processador OEM Core i7 i7-8700K Hexa-core (6 Core) 3,70 GHz - soquete H4 LGA-1151",1490.0,4.4,13.0,Em estoque
Processador Intel Core i7 4790k 1150 BX80646I74790,699.9,4.4,651.0,Em estoque
Intel PROCESSADOR PENTIUM DUAL CORE G7400 3.70GHZ 2NUCLEOS 4THREADS 6MB CACHE GRAFICOS UHD 710 LGA 1700 BX80715G7400 – Cerâmica cinza,729.0,4.4,19.0,Em estoque
Processador Intel Core i5-13600K Box (LGA 1700/14 Cores (6 Performance-cores 3.5GHz / 8 Efficent-Cores 2.6GHz/ 20 Threads / 24MB Cache) *S/Cooler,2411.75,4.8,730.0,Em estoque
Processador Intel Core i9-12900KF 3.2 1700 BX8071512900KF,2564.69,4.7,150.0,Em estoque
Kit UPGRADE AMD RYZEN 5 5600X + MSI MPG B550 GAMING PLUS,2260.0,5.0,1.0,Em estoque
PROCESSADOR INTEL CELERON G5900 3.40GHz CACHE 2MB LGA 1200 COMET LAKE,435.37,4.4,139.0,Em estoque
Frame Moldura de Contato cpu Lga1700 Intel 14 13 12 Geração Thermalright - Cinza,104.0,4.8,5.0,Em estoque
"Intel Processador Core i3-14100F Desktop 4 núcleos (4 P-cores + 0 E-cores) até 4,7 GHz",959.0,4.8,21.0,Em estoque
CPU INTEL I3-12100F 3.3GHZ LGA1700 12MB C/COOLER,735.04,4.7,1.203,Estimativa de envio de 3 a 4 dias
"Kit Upgrade AMD (RYZEN 5 5600G | B550M, SEM MEMORIA)",1659.9,5.0,1.0,Em estoque
Intel® Novo processador CoreTM i9-14900K para desktop para jogos 24 (8 núcleos P + 16 núcleos E) com gráficos integrados - desbloqueado,4999.0,4.2,496.0,Em estoque
Kit Intel 11ª Geração I5 11400f + Asus H510 + 16gb Ddr4,1870.0,5.0,2.0,Em estoque
"Kit Gamer Intel Core I7 6ª Geração, H110, Memória 16gb Ddr4 Cooler RGB",1429.0,4.2,3.0,Em estoque
"Processador AMD Ryzen 7 5800X3D 3,4GHz 100100000651WOF",2545.0,4.8,5.471,Em estoque
"Intel® Processador Core™ i9-11900KF Desktop 8 núcleos até 5,3 GHz LGA1200 desbloqueado (Intel® série 500 e chipset selecionado série 400) 125W",2998.9,4.5,284.0,Em estoque
"Kit Upgrade AMD (RYZEN 5 5600G | B550M, SEM MEMORIA)",1659.9,5.0,1.0,Em estoque
Processador Intel Core I7-11700 16MB 4.8GHz LGA 1200 - BX8070811700 *,2199.0,4.4,114.0,Em estoque
PROCESSADOR INTEL CORE I7-10700 CACHE 16MB 2.90GHz (MAX TURBO 4.80GHz) LGA 1200 COMET LAKE,2019.0,4.7,939.0,Em estoque
AMD Ryzen™ 5 8400F,1455.01,5.0,2.0,Em estoque
Intel Xeon E5-2640 Hexa Core 2.5ghz/15mb/7.2 Gt/s/lga2011,,5.0,3.0,Estimativa de envio de 6 a 7 dias
"Processador Intel Core I5-10400, 12MB 2.9GHz LGA 1200 BX8070110400 *",950.0,4.7,3.56,Em estoque
"Intel Processador Core i5-14400F Desktop 10 núcleos (6 P-cores + 4 E-cores) até 4,7 GHz",1699.99,4.7,40.0,Em estoque
Processador Intel Core I5-12600k 20MB 4.9GHz LGA 1700 BX8071512600K *,1657.0,4.8,2.244,Em estoque
Moldura para processadores intel LGA 17XX-BCF-BLACK,109.0,4.7,11.0,Em estoque
CPU INTEL I5-11400 2.6GHZ LGA1200 12MB,1030.0,4.7,1.165,Em estoque
"Intel® Novo processador Core™ i7-14700K para desktop para jogos, 20 núcleos (8 núcleos P + 12 núcleos E) com gráficos integrados - desbloqueado",3376.07,4.5,360.0,O envio pode levar até 3 semanas.
Processador AMD Ryzen 9 3900X Box (AM4 / 12 Cores / 24 Threads / 3.8Ghz / 70MB Cache/Cooler Wraith Prism RGB) - *S/Video Integrado*,3073.8,4.8,12.299,Em estoque
"Processador AMD Ryzen 9 5950X, Cache 72MB, 3.4GHz (4.9GHz Max Turbo), AM4",2979.0,4.7,4.092,Estimativa de envio de 4 a 5 dias
CPU INTEL I3-10105F 3.7GHZ/6MB LGA1200 BX8070110105F C/COOLER,474.99,4.7,307.0,Não disponível.   Não temos previsão de quando este produto estará disponível novamente.
Processador de desktop para jogos Intel Core i9-13900KF de 24 núcleos,3175.99,4.6,436.0,O envio pode levar até 3 semanas.
"AMD 100-10000158BOX RYZEN 5 3500X Processador de desktop 6-core 3,6 GHz (4,1 GHz Turbo), soquete AM4, 65W",1774.05,4.3,111.0,Estimativa de envio de 4 a 5 dias
Kit Intel 11ª Geração I5 11400f + Asus H510 + 16gb Ddr4,1870.0,5.0,2.0,Em estoque
"Kit Gamer Intel Core I7 6ª Geração, H110, Memória 16gb Ddr4 Cooler RGB",1429.0,4.2,3.0,Em estoque
"Processador AMD Ryzen 7 5800X3D 3,4GHz 100100000651WOF",2545.0,4.8,5.471,Em estoque
"AMD Ryzen 7 3700X R7 3700X 3,6 GHz Processador de CPU Sinteen-Thread de oito n cleos 65W 7NM L3=32M 100-00000071 Soquete AM4",1962.78,4.8,26.0,Estimativa de envio de 4 a 5 dias
Processador Intel i3-14100 LGA1700 BX8071514100,1224.46,4.7,4.0,Em estoque
"Intel Processador Core i5-14400F Desktop 10 núcleos (6 P-cores + 4 E-cores) até 4,7 GHz",1699.99,4.7,40.0,Em estoque
Processador Intel Core I5-12600k 20MB 4.9GHz LGA 1700 BX8071512600K *,1657.0,4.8,2.244,Em estoque
Moldura para processadores intel LGA 17XX-BCF-BLACK,109.0,4.7,11.0,Em estoque
