title,price,rating,reviews,availability
Kit Intel 11ª Geração I5 11400f + Asus H510 + 16gb Ddr4,"R$1.870,00","5,0 de 5 estrelas",2 avaliações de clientes,Em estoque
"AMD Ryzen 7 7800X3D 8-Core, 16-Thread Desktop Processor","R$3.399,00","4,8 de 5 estrelas",3.255 avaliações de clientes,Em estoque
"Processador AMD Ryzen 7 5700G, 3.8GHz (4.6GHz Max Turbo), AM4, Vídeo Integrado, 8 Núcleos","R$1.300,00","4,8 de 5 estrelas",7.340 avaliações de clientes,Estimativa de envio de 4 a 5 dias
Kit Upgrade Gamer Intel Core I5-8500 + Cooler + Placa-Mãe + 16GB DDR4,"R$1.149,90","4,9 de 5 estrelas",23 avaliações de clientes,Em estoque
"AMD Ryzen 5 4500 6-Core, 12-Thread Unlocked Desktop Processor with Wraith Stealth Cooler","R$593,90","4,7 de 5 estrelas",2.130 avaliações de clientes,Em estoque
Kit Upgrade - Intel Core i5 + Placa Mãe Lga 1155 + 8GB Ram DDR3 + Cooler + Pasta Térmica - Nfe Inclusa,"R$385,00","4,5 de 5 estrelas",650 avaliações de clientes,Em estoque
Intel Core i5-13400F 2.5GHz (4.6 Turbo) 10 Core LGA 1700 Processador para Desktop (Raptor Lake),"R$1.248,99","4,7 de 5 estrelas",485 avaliações de clientes,Em estoque
Processador Intel Core i5-12400 2.5 GHz (Turbo 4.4 GHZ) Cache 18MB 6 Núcleos 12 Threads 12ª GER LGA 1700 BX8071512400 - Intel,"R$1.105,00","4,8 de 5 estrelas",714 avaliações de clientes,Em estoque
Processador AMD Ryzen 5 4600G 3.7GHz 100100000147BOX,"R$857,35","4,8 de 5 estrelas",1.707 avaliações de clientes,Estimativa de envio de 4 a 5 dias
Intel PROCESSADOR CORE I5-10400F 2.9GHZ CACHE 12MB 6 NUCLEOS 12 THREADS 10ª GERACAO LGA 1200 BX8070110400F,"R$689,90","4,8 de 5 estrelas",2.875 avaliações de clientes,Em estoque
Kit Amd Ryzen 7 5700x + B550m Aorus Elite AM4 + 16gb 3200mhz,"R$2.720,00","4,9 de 5 estrelas",10 avaliações de clientes,Em estoque
"Processador Intel Core I7-12700F, 12ª Geração LGA 1700 BX8071512700F *","R$1.985,00","4,4 de 5 estrelas",100 avaliações de clientes,Em estoque
"Processador INTEL CORE I3-10105F 3.7GHZ Turbo 4.4GHZ 6MB CACHE 4 Núcleos, 8 Threads SEM VIDEO INTEGRADO LGA 1200 - Intel","R$417,99","4,6 de 5 estrelas",454 avaliações de clientes,Em estoque
"Processador AMD Ryzen 7 5800X3D 3,4GHz 100100000651WOF","R$2.545,00","4,8 de 5 estrelas",5.471 avaliações de clientes,Em estoque
"Intel Processador Core i5-14400F Desktop 10 núcleos (6 P-cores + 4 E-cores) até 4,7 GHz","R$1.699,99","4,7 de 5 estrelas",40 avaliações de clientes,Em estoque
Processador Intel Core I5-12600k 20MB 4.9GHz LGA 1700 BX8071512600K *,"R$1.657,00","4,8 de 5 estrelas",2.244 avaliações de clientes,Em estoque
"Processador AMD Ryzen 7 5800X3D 3,4GHz 100100000651WOF","R$2.545,00","4,8 de 5 estrelas",5.471 avaliações de clientes,Em estoque
Kit Intel 11ª Geração I5 11400f + Asus H510 + 16gb Ddr4,"R$1.870,00","5,0 de 5 estrelas",2 avaliações de clientes,Em estoque
"Kit Gamer Intel Core I7 6ª Geração, H110, Memória 16gb Ddr4 Cooler RGB","R$1.429,00","4,2 de 5 estrelas",3 avaliações de clientes,Em estoque
"Processador AMD Ryzen 5 5600X, Cache 35MB, 3.7GHz (4.6GHz Max Turbo), AM4, Sem Vídeo","R$1.019,00","4,8 de 5 estrelas",25.806 avaliações de clientes,Estimativa de envio de 4 a 5 dias
PROCESSADOR AMD RYZEN 3 4100 3.8GHz (TURBO 4.0GHz) 4MB CACHE AM4 100-100000510BOX,"R$485,00","4,5 de 5 estrelas",424 avaliações de clientes,Em estoque
"Processador AMD Ryzen 9 5900X, Cache 70MB, 3.7GHz (4.8GHz Max Turbo), AM4","R$2.289,00","4,7 de 5 estrelas",11.364 avaliações de clientes,Em estoque
PROCESSADOR AMD RYZEN 5 7600 4.0GHz (TURBO 5.2GHz) 38MB CACHE AM5 100-100001015BOX,"R$1.549,90","4,8 de 5 estrelas",1.223 avaliações de clientes,Estimativa de envio de 4 a 5 dias
"AMD Ryzen 9 7950X 16-Core, 32-Thread Unlocked Desktop Processor","R$3.619,00","4,6 de 5 estrelas",1.076 avaliações de clientes,Estimativa de envio de 4 a 5 dias
Processador AMD Ryzen5 8500G AM5 100100000931BOX,"R$1.340,00","4,6 de 5 estrelas",103 avaliações de clientes,Em estoque
"Processador Intel Core I5-13400, 4.6GHz, LGA 1700, BX8071513400 *","R$1.297,99","4,6 de 5 estrelas",99 avaliações de clientes,Em estoque
"Processador Intel CM8063701093302 Core i5-3470 Ivy Bridge 3,2 GHz 5.0GT/s 6 MB LGA 1 CM8063701093302 Core i5 3,2 GHz - Processadores 5GT DMI","R$125,00","4,6 de 5 estrelas",261 avaliações de clientes,Em estoque
Kit Xeon X99 Gaming + Xeon E5 2680v4 14 Núcleos (Ryzen 5 5600) + 16GB DDR4 + Cooler 2 Fans LED,"R$1.099,90","4,8 de 5 estrelas",5 avaliações de clientes,Em estoque
"Processador AMD Ryzen 7 5800X3D 3,4GHz 100100000651WOF","R$2.545,00","4,8 de 5 estrelas",5.471 avaliações de clientes,Em estoque
KIT UPGRADE GAMNER AMD RYZEN 5 4600G B450M 2X 8GB DDR4 3200MHZ RGB- MONTADO E ATUALIZADO,"R$1.799,90","5,0 de 5 estrelas",4 avaliações de clientes,Em estoque
Intel Processador de desktop para jogos Core i9-13900K 24 núcleos (8 P-cores + 16 E-cores) com gráficos integrados - desbloqueado 13ª GERAÇÃO,"R$3.446,98","4,5 de 5 estrelas",1.466 avaliações de clientes,Em estoque
"Intel Processador Core i5-14400F Desktop 10 núcleos (6 P-cores + 4 E-cores) até 4,7 GHz","R$1.699,99","4,7 de 5 estrelas",40 avaliações de clientes,Em estoque
Processador Intel Core I5-12600k 20MB 4.9GHz LGA 1700 BX8071512600K *,"R$1.657,00","4,8 de 5 estrelas",2.244 avaliações de clientes,Em estoque
Moldura para processadores intel LGA 17XX-BCF-BLACK,"R$109,00","4,7 de 5 estrelas",11 avaliações de clientes,Em estoque
Intel Processador Core i7-13700K Gaming Desktop 16 núcleos (8 P-cores + 8 E-cores) com gráficos integrados - desbloqueado,"R$2.791,39","4,7 de 5 estrelas",1.639 avaliações de clientes,Em estoque
Kit Intel 11ª Geração I5 11400f + Asus H510 + 16gb Ddr4,"R$1.870,00","5,0 de 5 estrelas",2 avaliações de clientes,Em estoque
Processador AMD Ryzen 7 7700X Box (AM5/8 Cores/16 Threads/5.4GHz/40MB Cache/Radeon Graphics) Com Vídeo/Sem Cooler,"R$2.508,90","4,7 de 5 estrelas",1.527 avaliações de clientes,Em estoque
Processador AMD Ryzen 5 8600G AM5 100100001237BOX,"R$1.264,99","4,8 de 5 estrelas",62 avaliações de clientes,Em estoque
Processador Intel i7-14700K LGA1700 BX8071514700K,"R$2.697,99","4,6 de 5 estrelas",330 avaliações de clientes,Em estoque
Processador Intel Core I5-12600KF 4.9GHz LGA 1700 BX8071512600KF *,"R$1.199,90","4,8 de 5 estrelas",455 avaliações de clientes,Em estoque
Processador AMD Ryzen 7 8700G AM5 100100001236BOX,"R$1.819,99","4,4 de 5 estrelas",67 avaliações de clientes,Em estoque
AMD Ryzen 3 3200G 4-Core Unlocked Desktop Processor with Radeon Graphics,"R$589,90","4,7 de 5 estrelas",9.447 avaliações de clientes,Em estoque
Processador AMD Ryzen 9 7900X Box (AM5/12 Cores/24 Threads/5.6GHz/76MB Cache/Radeon Graphics) Com Vídeo/Sem Cooler,"R$2.789,90","4,7 de 5 estrelas",1.301 avaliações de clientes,Estimativa de envio de 4 a 5 dias
Intel Processador Core i7-13700KF Gaming Desktop 16 núcleos (8 P-cores + 8 E-cores) - Desbloqueado,"R$2.566,14","4,8 de 5 estrelas",600 avaliações de clientes,Em estoque
Processador Intel Core I5-12600k 20MB 4.9GHz LGA 1700 BX8071512600K *,"R$1.657,00","4,8 de 5 estrelas",2.244 avaliações de clientes,Em estoque
"Processador Intel Core I5-10400 Cache 12MB 4.30GHz LGA 1200, BX8070110400","R$961,90","4,8 de 5 estrelas",1.176 avaliações de clientes,Em estoque
Kit Intel 11ª Geração I5 11400f + Asus H510 + 16gb Ddr4,"R$1.870,00","5,0 de 5 estrelas",2 avaliações de clientes,Em estoque
"Kit Gamer Intel Core I7 6ª Geração, H110, Memória 16gb Ddr4 Cooler RGB","R$1.429,00","4,2 de 5 estrelas",3 avaliações de clientes,Em estoque
"Processador AMD Ryzen 7 5800X3D 3,4GHz 100100000651WOF","R$2.545,00","4,8 de 5 estrelas",5.471 avaliações de clientes,Em estoque
"Processador Intel Core I5-10400 Cache 12MB 4.30GHz LGA 1200, BX8070110400","R$961,90","4,8 de 5 estrelas",1.176 avaliações de clientes,Em estoque
"Processador Intel Core i5 i5-4590 Quad-core (4 núcleos) 3,30 GHz - soquete H3 LGA-1150 pacote CM8064601560615","R$178,50","4,4 de 5 estrelas",35 avaliações de clientes,Em estoque
"Intel Processador Core i7-12700KF Gaming Desktop 12 (8P+4E) núcleos até 5,0 GHz Desbloqueado LGA1700 Série 600 Chipset 125W","R$2.074,90","4,8 de 5 estrelas",2.072 avaliações de clientes,Em estoque
Processador Intel i9-14900KF LGA1700 BX8071514900KF,"R$3.999,00","4,1 de 5 estrelas",121 avaliações de clientes,Em estoque
KIT UPGRADE AMD RYZEN 5 5600GT B450M MAX MSI 2X8GB DDR4 3200MHZ RGB PRONTO PRA USAR,"R$2.099,99","4,7 de 5 estrelas",40 avaliações de clientes,Em estoque
"KIT UPGRADE INTEL CORE I5 3470, 8GB DDR3, MB H61","R$389,99","4,0 de 5 estrelas",1 classificação,Em estoque
Processador Intel Core I7-12700K 12ª Geração LGA 1700 BX8071512700K *,"R$2.345,00","4,8 de 5 estrelas",2.754 avaliações de clientes,Em estoque
Intel Processador Core i5-13600K Desktop 14 (6 P-cores + 8 E-cores) com gráficos integrados - desbloqueado,"R$2.250,49","4,8 de 5 estrelas",975 avaliações de clientes,O envio pode levar até 3 semanas.
Kit Upgrade Pc Gamer - Placa Video 2Gb / Cpu Amd A10 4.2ghz / 16gb Ram (8GB DDR3),"R$649,49","5,0 de 5 estrelas",1 classificação,Em estoque
Processador Intel i7-14700KF LGA1700 BX8071514700KF,"R$3.049,00","4,6 de 5 estrelas",183 avaliações de clientes,Em estoque
Processador Intel i5-14600KF LGA1700 BX8071514600KF,"R$2.400,00","4,7 de 5 estrelas",142 avaliações de clientes,Em estoque
"AMD Processador Ryzen 9 5950X 100-100000059WOF Processador 16-Core 3,4GHz Socket AM4 CPU sem ventilador de varejo","R$2.649,00","4,6 de 5 estrelas",279 avaliações de clientes,Em estoque
"Intel Processador Core i5-14400F Desktop 10 núcleos (6 P-cores + 4 E-cores) até 4,7 GHz","R$1.699,99","4,7 de 5 estrelas",40 avaliações de clientes,Em estoque
Processador Intel Core I5-12600k 20MB 4.9GHz LGA 1700 BX8071512600K *,"R$1.657,00","4,8 de 5 estrelas",2.244 avaliações de clientes,Em estoque
Moldura para processadores intel LGA 17XX-BCF-BLACK,"R$109,00","4,7 de 5 estrelas",11 avaliações de clientes,Em estoque
"Processador Intel Core I3-10100, 3.6GHz LGA 1200 BX8070110100 *","R$607,90","4,7 de 5 estrelas",699 avaliações de clientes,Em estoque
Processador Intel Core i9 14900K Box (LGA 1700/24 Cores / 32 Threads / 3.6 GHz (6.0GHz Turbo) / 36MB Cache),"R$3.699,99","4,3 de 5 estrelas",240 avaliações de clientes,Em estoque
"Intel PROCESSADOR CORE I7-12700 2.1GHZ (TURBO 4,90GHZ) CACHE 25MB 12 NUCLEOS 20 THREADS 12ª GER LGA 1700 BX8071512700 –","R$2.149,00","4,6 de 5 estrelas",337 avaliações de clientes,Em estoque
Pc Cpu Intel Core I5 Quad Core + 8gbram + ssd 240gb,"R$639,90","4,0 de 5 estrelas",177 avaliações de clientes,Em estoque
Processador AMD Ryzen 7 7700 AM5 100100000592BOX,"R$1.999,00","4,7 de 5 estrelas",362 avaliações de clientes,Estimativa de envio de 4 a 5 dias
"Intel PROCESSADOR CORE I7-11700K 3.6GHZ (TURBO 5,00GHZ) CACHE 16MB 8 NUCLEOS 16 THREADS 11ª GER LGA 1200 BX8070811700K","R$1.838,00","4,8 de 5 estrelas",1.539 avaliações de clientes,Em estoque
"Intel Processador Core i3 (12ª geração) i3-12100 Quad-core (4 Core) 3,30 GHz - Pacote de varejo, azul","R$812,33","4,7 de 5 estrelas",471 avaliações de clientes,Em estoque
"PROCESSADOR INTEL CORE I9-12900K 3.20GHZ (TURBO 5.2GHZ) 30MB CACHE, 16 NÚCLEOS, 24 THREADS LGA1700 BX8071512900K","R$3.449,72","4,7 de 5 estrelas",1.713 avaliações de clientes,Em estoque
Moldura para processadores intel LGA 17XX-BCF-BLACK,"R$109,00","4,7 de 5 estrelas",11 avaliações de clientes,Em estoque
"Intel Processador Quad-Core i5-3570K 3,4 GHz 4 núcleos LGA 1155 - BX80637I53570K","R$269,90","4,6 de 5 estrelas",746 avaliações de clientes,Em estoque
PROCESSADOR INTEL CORE I7-11700F 2.50GHz (TURBO 4.90GHz) 16MB CACHE LGA1200 11°GERAÇÃO BX8070811700F,"R$1.775,00","4,6 de 5 estrelas",138 avaliações de clientes,Em estoque
"Intel PROCESSADOR CORE I3-10105, CACHE 6MB, 3.7GHZ (4.4GHZ MAX TURBO), LGA 1200 BX8070110105 –","R$704,90","4,6 de 5 estrelas",337 avaliações de clientes,Em estoque
Kit Intel 11ª Geração I5 11400f + Asus H510 + 16gb Ddr4,"R$1.870,00","5,0 de 5 estrelas",2 avaliações de clientes,Em estoque
"Kit Gamer Intel Core I7 6ª Geração, H110, Memória 16gb Ddr4 Cooler RGB","R$1.429,00","4,2 de 5 estrelas",3 avaliações de clientes,Em estoque
"Processador AMD Ryzen 7 5800X3D 3,4GHz 100100000651WOF","R$2.545,00","4,8 de 5 estrelas",5.471 avaliações de clientes,Em estoque
"Intel Processador Core i7-4790 3,6 GHz 8 MB LGA 1150 CPU, OEM (CM8064601560113)","R$394,06","4,4 de 5 estrelas",38 avaliações de clientes,
"AMD Athlon 3000G 2-Core, 4-Thread Unlocked Desktop Processor with Radeon Graphics","R$379,00","4,8 de 5 estrelas",3.206 avaliações de clientes,Em estoque
Processador Intel i3-14100F LGA1700 BX8071514100F,"R$798,98","4,8 de 5 estrelas",6 avaliações de clientes,Em estoque
"Processador Intel Core i3-10100F, Cache 6MB, 4.30 GHz, LGA 1200 - BX8070110100F","R$565,00","4,7 de 5 estrelas",1.132 avaliações de clientes,Em estoque
Processador Intel i5-14600K LGA1700 BX8071514600K,"R$2.077,99","4,8 de 5 estrelas",114 avaliações de clientes,Em estoque
CorelDRAW 2024 Licença Vítalicia,"R$39,90","4,1 de 5 estrelas",6 avaliações de clientes,Em estoque
Processador Intel Core I3-13100 4.5GHz. LGA 1700 BX8071513100 *,"R$815,98","4,6 de 5 estrelas",40 avaliações de clientes,Em estoque
"Processador de desktop AMD Ryzen™ 9 7900X3D, 12 cores, 24 threads","R$3.299,00","4,7 de 5 estrelas",506 avaliações de clientes,Estimativa de envio de 4 a 5 dias
"Processador AMD Ryzen 5 3500 3.6GHz (4.1GHz Turbo) 6-Cores 6-Threads Cooler Wraith Stealth AM4, Sem Video, Sem Caixa Comercial-100-100000050MPK","R$1.593,00","4,5 de 5 estrelas",2 avaliações de clientes,Em estoque
Processador AMD Ryzen 9 7900 AM5 100100000590BOX,"R$2.699,00","4,7 de 5 estrelas",293 avaliações de clientes,Em estoque
Processador Intel Core I3-13100F 4.5GHz. LGA 1700 - BX8071513100F.,"R$627,99","4,3 de 5 estrelas",81 avaliações de clientes,Em estoque
"Intel Processador CM8063701093103 Intel Core i5-3570 Ivy Bridge 3,4GHz 5.0GT/s 6MB LGA 1155 CPU, OEM - OEM -","R$149,00","4,4 de 5 estrelas",5 avaliações de clientes,Em estoque
"Intel Processador Core i5-14400F Desktop 10 núcleos (6 P-cores + 4 E-cores) até 4,7 GHz","R$1.699,99","4,7 de 5 estrelas",40 avaliações de clientes,Em estoque
Processador Intel Core I5-12600k 20MB 4.9GHz LGA 1700 BX8071512600K *,"R$1.657,00","4,8 de 5 estrelas",2.244 avaliações de clientes,Em estoque
Moldura para processadores intel LGA 17XX-BCF-BLACK,"R$109,00","4,7 de 5 estrelas",11 avaliações de clientes,Em estoque
"Processador Intel Core i7-3770 Quad-Core 3,5 GHz 8 MB Cache LGA 1155","R$459,90","4,3 de 5 estrelas",652 avaliações de clientes,Em estoque
Intel Processador Core i5-13600KF Desktop 14 núcleos (6 P-cores + 8 E-cores) - Desbloqueado,"R$2.118,98","4,8 de 5 estrelas",715 avaliações de clientes,O envio pode levar até 3 semanas.
"Processador, 65W FM2+ 1MB 3.8GHz, AMD, A6-7480","R$199,00","4,1 de 5 estrelas",184 avaliações de clientes,Em estoque
"Processador Intel Core i3-12100 3.30GHZ 12MB LGA1700 - PN # BX8071512100, Preto","R$789,00","4,6 de 5 estrelas",227 avaliações de clientes,Em estoque
"AMD Ryzen™ 9 7950X3D 16-Core, 32-Thread Desktop Processor","R$4.400,00","4,7 de 5 estrelas",730 avaliações de clientes,Estimativa de envio de 4 a 5 dias
"Intel Processador Core i5-14400F Desktop 10 núcleos (6 P-cores + 4 E-cores) até 4,7 GHz","R$1.699,99","4,7 de 5 estrelas",40 avaliações de clientes,Em estoque
Processador Intel Core i5 14400F Box (LGA 1700/10 Cores / 16 Threads / 3.5 GHz (4.7 GHz Turbo) / 20MB Cache) - S/Vídeo,"R$1.868,84","5,0 de 5 estrelas",16 avaliações de clientes,Em estoque
"processador intel 11400 CORE I5 (1200) 2,60 GHZ BOX - BX8070811400-11ºGER","R$879,90","4,7 de 5 estrelas",579 avaliações de clientes,Em estoque
KIT UPGRADE INTEL 10ª GERAÇÃO I5 10400 + H510M-H GIGABYTE,"R$1.540,00","5,0 de 5 estrelas",1 classificação,Em estoque
Processador AMD Ryzen 7 3700X Box (AM4 / 8 Cores / 16 Threads / 3.6GHz / 36MB Cache/Cooler Wraith Prism RGB) - *S/Video Integrado*,"R$1.935,43","4,8 de 5 estrelas",26.806 avaliações de clientes,Em estoque
Processador Intel Core I5 4590 3.70Ghz/6mb S/Cooler,"R$153,00","5,0 de 5 estrelas",1 classificação,Em estoque
KIT UPGRADE INTEL CRE I7 3770+B75M (SUPORTA NVME)+COOLER INTEL+2X8GB 1600 DDR3,"R$816,00","4,8 de 5 estrelas",5 avaliações de clientes,Em estoque
Kit Intel 11ª Geração I5 11400f + Asus H510 + 16gb Ddr4,"R$1.870,00","5,0 de 5 estrelas",2 avaliações de clientes,Em estoque
"Kit Gamer Intel Core I7 6ª Geração, H110, Memória 16gb Ddr4 Cooler RGB","R$1.429,00","4,2 de 5 estrelas",3 avaliações de clientes,Em estoque
"Processador AMD Ryzen 7 5800X3D 3,4GHz 100100000651WOF","R$2.545,00","4,8 de 5 estrelas",5.471 avaliações de clientes,Em estoque
CPU INTEL I7-11700K 3.6GHZ LGA1200 16MB,"R$1.837,99","4,8 de 5 estrelas",1.444 avaliações de clientes,Em estoque
"Intel PROCESSADOR CORE I7-10700F CACHE 16MB, 2.9GHZ (4.8GHZ MAX TURBO), LGA 1200 - BX8070110700F","R$1.744,59","4,7 de 5 estrelas",177 avaliações de clientes,Em estoque
Processador Intel Core i5-13600KF (LGA 1700/14 Cores (6 Performance-cores 3.5GHz / 8 Efficent-Cores 2.6GHz/ 20 Threads / 24MB Cache) * S/Cooler S/Vídeo Integrado*,"R$2.294,11","4,7 de 5 estrelas",913 avaliações de clientes,Em estoque
Processador Intel Core i9-13900KF 2.2 1700 BX8071513900KF,"R$3.175,99","4,6 de 5 estrelas",199 avaliações de clientes,Em estoque
"KIT UPGRADE INTEL CORE I5 12400F, H610M-G DDR4 MSI, MEMORIA RAM-MONTADO E TESTADO (2X 16GB DDR4 3200)","R$2.193,00","5,0 de 5 estrelas",1 classificação,Em estoque
"AMD Processador Ryzen 5 3600 de 6 núcleos, 12 fios desbloqueado com cooler Wraith Spire","R$963,98","4,7 de 5 estrelas",177 avaliações de clientes,Estimativa de envio de 4 a 5 dias
"Intel® Novo processador Core™ i7-14700KF para desktop para jogos, 20 núcleos (8 núcleos P + 12 núcleos E) - Desbloqueado","R$2.867,92","4,7 de 5 estrelas",156 avaliações de clientes,Em estoque
"Processador Core i5-12600K 3.7 Ghz / 4.9 Ghz Processador Intel Core i5 12600K Box, DDR5 BX8071512600K INTEL","R$2.048,90","4,8 de 5 estrelas",1.176 avaliações de clientes,Em estoque
"KIT UPGRADE GAMER INTEL I5 10400F, H510M K GIGABYTE, 8GB DDR4 FURY RGB 3200MHZ","R$1.499,90","5,0 de 5 estrelas",2 avaliações de clientes,Em estoque
Intel PROCESSADOR PENTIUM GOLD G6400 4.0GHZ 2NUCLEOS 4THREADS 4MB CACHE GRAFICOS UHD 610 LGA 1200 BX80701G6400,"R$658,17","4,6 de 5 estrelas",141 avaliações de clientes,Em estoque
Processador Intel Core i7-13700K Box (LGA 1700/16 Cores (8 Performance-cores 3.4GHz / 8 Efficent-Cores 2.5GHz/ 24 Threads / 30MB Cache) *S/Cooler,"R$2.788,88","4,7 de 5 estrelas",890 avaliações de clientes,Em estoque
"Intel® Novo processador Core™ i5-14600KF para desktop para jogos, 14 núcleos (6 núcleos P + 8 núcleos E) - Desbloqueado","R$2.338,21","4,5 de 5 estrelas",59 avaliações de clientes,Em estoque
"Intel Processador Core i5-14400F Desktop 10 núcleos (6 P-cores + 4 E-cores) até 4,7 GHz","R$1.699,99","4,7 de 5 estrelas",40 avaliações de clientes,Em estoque
Processador Intel Core I5-12600k 20MB 4.9GHz LGA 1700 BX8071512600K *,"R$1.657,00","4,8 de 5 estrelas",2.244 avaliações de clientes,Em estoque
Moldura para processadores intel LGA 17XX-BCF-BLACK,"R$109,00","4,7 de 5 estrelas",11 avaliações de clientes,Em estoque
"Intel Processador OEM Core i7 i7-8700K Hexa-core (6 Core) 3,70 GHz - soquete H4 LGA-1151","R$1.490,00","4,4 de 5 estrelas",13 avaliações de clientes,Em estoque
Processador Intel Core i7 4790k 1150 BX80646I74790,"R$699,90","4,4 de 5 estrelas",651 avaliações de clientes,Em estoque
Intel PROCESSADOR PENTIUM DUAL CORE G7400 3.70GHZ 2NUCLEOS 4THREADS 6MB CACHE GRAFICOS UHD 710 LGA 1700 BX80715G7400 – Cerâmica cinza,"R$729,00","4,4 de 5 estrelas",19 avaliações de clientes,Em estoque
Processador Intel Core i5-13600K Box (LGA 1700/14 Cores (6 Performance-cores 3.5GHz / 8 Efficent-Cores 2.6GHz/ 20 Threads / 24MB Cache) *S/Cooler,"R$2.411,75","4,8 de 5 estrelas",730 avaliações de clientes,Em estoque
Processador Intel Core i9-12900KF 3.2 1700 BX8071512900KF,"R$2.564,69","4,7 de 5 estrelas",150 avaliações de clientes,Em estoque
Kit UPGRADE AMD RYZEN 5 5600X + MSI MPG B550 GAMING PLUS,"R$2.260,00","5,0 de 5 estrelas",1 classificação,Em estoque
PROCESSADOR INTEL CELERON G5900 3.40GHz CACHE 2MB LGA 1200 COMET LAKE,"R$435,37","4,4 de 5 estrelas",139 avaliações de clientes,Em estoque
Frame Moldura de Contato cpu Lga1700 Intel 14 13 12 Geração Thermalright - Cinza,"R$104,00","4,8 de 5 estrelas",5 avaliações de clientes,Em estoque
"Intel Processador Core i3-14100F Desktop 4 núcleos (4 P-cores + 0 E-cores) até 4,7 GHz","R$959,00","4,8 de 5 estrelas",21 avaliações de clientes,Em estoque
CPU INTEL I3-12100F 3.3GHZ LGA1700 12MB C/COOLER,"R$735,04","4,7 de 5 estrelas",1.203 avaliações de clientes,Estimativa de envio de 3 a 4 dias
"Kit Upgrade AMD (RYZEN 5 5600G | B550M, SEM MEMORIA)","R$1.659,90","5,0 de 5 estrelas",1 classificação,Em estoque
Intel® Novo processador CoreTM i9-14900K para desktop para jogos 24 (8 núcleos P + 16 núcleos E) com gráficos integrados - desbloqueado,"R$4.999,00","4,2 de 5 estrelas",496 avaliações de clientes,Em estoque
Kit Intel 11ª Geração I5 11400f + Asus H510 + 16gb Ddr4,"R$1.870,00","5,0 de 5 estrelas",2 avaliações de clientes,Em estoque
"Kit Gamer Intel Core I7 6ª Geração, H110, Memória 16gb Ddr4 Cooler RGB","R$1.429,00","4,2 de 5 estrelas",3 avaliações de clientes,Em estoque
"Processador AMD Ryzen 7 5800X3D 3,4GHz 100100000651WOF","R$2.545,00","4,8 de 5 estrelas",5.471 avaliações de clientes,Em estoque
"Intel® Processador Core™ i9-11900KF Desktop 8 núcleos até 5,3 GHz LGA1200 desbloqueado (Intel® série 500 e chipset selecionado série 400) 125W","R$2.998,90","4,5 de 5 estrelas",284 avaliações de clientes,Em estoque
