title,price,rating,reviews,availability
Kit Upgrade - Intel Core i5-3470 + Placa Mãe B75 Lga 1155 + 16GB Ram DDR3,420.0,4.8,5.0,Em estoque
"Placa-Mãe ASUS Prime - A520M-E, AMD AM4, mATX, DDR4",498.9,4.6,359.0,Em estoque
"PLACA MAE ASUS PRIME H610M-E D4 LGA 1700 DDR4, preto",609.9,4.5,79.0,Em estoque
Placa Mãe Asus TUF GAMING B650M-PLUS (AM5/DD5/HDMI/DisplayPort/M.2/USB 3.2/RGB),1449.0,4.5,80.0,Em estoque
MSI PRO AMD A520 Micro ATX DDR4-SDRAM Placa-mãe,475.99,4.5,397.0,Em estoque
"Placa Mãe Gigabyte A520m K V2, Ddr4, A4, Micro Atx",484.3,4.3,72.0,Em estoque
Placa mãe MSI MPG AMD B550 Gaming Plus Socket AM4 ATX DDR4-SDRAM,1149.99,4.6,3.673,Em estoque
"kit Upgrade, Intel Core i5-3470 + Cooler + Placa-Mãe 1155 + 16GB DDR3",529.9,4.1,38.0,Em estoque
MSI Placa mãe AMD B450 PRO-VDH Max AM4 Micro ATX DDR4-SDRAM,610.0,4.4,2.959,Em estoque
Placa Mãe Lga1150 Chipset Intel H81 6gb Usb 3.0 Ddr3 1066 16GB Suporta DDR31066/1333/1600 MHZ de canal duplo,269.0,4.5,86.0,Em estoque
Placa Mãe H81M2 Lga 1150 DIMM até 16GB DDR3 Intel H81 USB3.0 Processadores 4 e 5 Geração PCI-e,211.9,0.0,,Em estoque
Placa Mae 1151-8th Asrock - H310CM-HG4,429.9,4.7,143.0,Em estoque
Placa Mãe Asus PRIME H510M-K R2.0 (LGA 1200/2xDDR4/HDMI/VGA/M.2/USB 3.2),521.9,4.4,46.0,Em estoque
"CIADAZ Ray5 10W Gravador a laser 10000mm/min 400x400mm 3.5"" Touchscreen Placa-mãe de 32bits 0.06 * 0.06mm Laser Spot DIY Marcação a laser para madeira de pinho Metal Acrílico Aço inoxidável APP WIFI",1899.99,0.0,,Estimativa de envio de 3 a 4 dias
"VBESTLIFE ATX/M-ATX/IT Capa de PC aberta, suporte faça você mesmo, chassi aberto para placa-mãe ITX, perfil de alumínio 50 x 50 cm, suporta placa gráfica independente (não incluída), rack de quadro aberto de overclocking vertical (vermelho)",987.04,0.0,,Em estoque
"CIADAZ Máquina Gravadora a laser Longer Ray5, máquina cortadora a laser gravadora CNC, gravadora a laser de 5W com ponto comprimido de 0,08*0,08, placa-mãe de 32bits,área de gravação DIY de 400x400mm",1499.99,0.0,,Estimativa de envio de 3 a 4 dias
Bateria Moeda Cr 2032 3V Cartela 5 Unid Lithium Placa-Mãe,11.9,4.6,18.0,Em estoque
"Cabo Do Painel Frontal Usb 3.0, Adaptador Usb De 19/20 Pinos Divisor De Cabeçote Usb Cabo Conversor Adaptador Com Pés Fixos Para Painel Da Placa-mãe(0.6m)",,0.0,,
"8GB DDR3 1600MHz Banco de memória para computador desktop, Transmissão de dados rápida Módulo de placa RAM DDRIII PC para placa-mãe",178.33,5.0,2.0,Em estoque
"CIADAZ Ray5 10W Gravador a laser 10000mm/min 400x400mm 3.5"" Touchscreen Placa-mãe de 32bits 0.06 * 0.06mm Laser Spot DIY Marcação a laser para madeira de pinho Metal Acrílico Aço inoxidável APP WIFI",1899.99,0.0,,Estimativa de envio de 3 a 4 dias
"CIADAZ Máquina Gravadora a laser Longer Ray5, máquina cortadora a laser gravadora CNC, gravadora a laser de 5W com ponto comprimido de 0,08*0,08, placa-mãe de 32bits,área de gravação DIY de 400x400mm",1499.99,0.0,,Estimativa de envio de 3 a 4 dias
Placa Mãe Gigabyte B450M K (AM4/2xDDR4/HDMI/M.2/USB 3.1),549.0,4.3,79.0,Em estoque
INTELAR Placa Mãe LGA1150 Chipset Intel 6gb Usb 3.0 Ddr3/Apoia /54th Gen (H81),199.0,3.8,8.0,Em estoque
"Placa Mãe Gigabyte B650M D3HP, Chipset B650, AMD AM5, mATX, DDR5",939.9,3.7,8.0,Em estoque
Placa Mãe Duex Dx B75zg M.2 Socket 1155 Core I7 I5 I3 Ddr3,204.0,4.9,10.0,Em estoque
"Placa Mãe Lga1156 Chipset Intel Hm55 Ddr3 Séries I3/i5/i7,4 portas SATA 2.0, Ddr3 Usb 2.0 16gb",189.0,5.0,1.0,Em estoque
Placa Mãe Asus TUF GAMING X670E-PLUS (AM5/DDR5/4x M.2 /PCIe 5.0/USB3.2),1999.0,4.3,200.0,Em estoque
Placa Mãe AsRock B660M Phantom Gaming 4 (LGA1700/DDR4/HDMI/DP/M.2),769.99,4.4,31.0,Em estoque
"PLACA MAE GIGABYTE B550M DS3H AC (REV. 1.4) CHIPSET AMD B550, AM4, MICRO ATX DDR4 - B550M DS3H AC 1.4",797.72,4.0,38.0,Em estoque
VEDO Placa mãe LGA 1150 NGFF M.2 Slot Suporte i3 i5 i7/Xeon E3 V3 DDR3 Processador RAM PRO S1 Mainboard (H81),269.0,4.4,82.0,Em estoque
Placa Mãe MSI B450M-A PRO MAX (AM4/2xDDR4/HDMI/DVI-D/M.2/USB 3.2),589.9,4.4,975.0,Em estoque
Placa Mãe Gigabyte B450M DS3H V2 (AM4/DDR4 3200MHz/HDMI/DisplayPort/M.2/USB 3.2) - 9MB45MSH2-00-10,799.0,4.7,972.0,Estimativa de envio de 2 a 3 dias
"Placa Mãe Gigabyte H510M H, Chipset H510, Intel LGA 1200, mATX, DDR4",579.0,4.6,251.0,Em estoque
"KACEPAR Controlador PCB mãe scooter elétrica, placa de controle de scooter elétrica, apto para Segway Ninebot ES1 ES2 ES4",488.27,0.0,,Em estoque
DAUERHAFT PC Placa-mãe para jogos H81 M.2 NVMe NGFF 6Gbs LGA 1150 Micro ATX PC Desktop de alta velocidade,532.31,3.8,4.0,Em estoque
"MSI Placa-mãe PRO B760M-P DDR4 ProSeries (suporta processadores Intel de 12ª/13ª/14ª geração, LGA 1700, DDR4, PCIe 4.0, M.2, USB 3.2 Gen2, HDMI/DP, mATX)",1070.0,4.3,223.0,Em estoque
Placa Mãe Asus PRIME B550M-A (AM4/DDR4/VGA/DVI-D/HDMI/M.2/USB3.2),757.99,4.6,7.0,Em estoque
"MSI Placa-mãe B450M-A PRO MAX II ProSeries (mATX, suporta processadores AMD 5000/4000/3000/2000/1000 Series AM4, M.2, SATA 6G, USB 3.2 Gen 1, DDR4, HDMI/DVI, LAN de 2,5 Gbps)",499.0,4.2,93.0,Em estoque
"MSI Placa-mãe PRO A620M-E ProSeries (AMD série 8000/7000, AM5, DDR5, PCIe 4.0, SATA 6Gb/s, M.2, USB 3.2 Gen 1, DVI/HDMI, mATX)",729.0,3.8,103.0,Em estoque
Placa Mae Duex Intel Ddr4 H110 Dx-H110Zg M2,371.0,5.0,1.0,Em estoque
Placa Mãe MSI PRO H510M-B (LGA 1200/2xDDR4/HDMI/VGA/M.2/USB 3.2),499.0,3.9,66.0,Em estoque
Kit Upgrade Gamer - Ryzen 7 + Placa Mãe M.2 + 32gb Ram Ddr4 (32GB RAM DDR4),1699.49,3.0,2.0,Em estoque
"ASRock Placa Mae H510m-hvs R2.0, Ddr4, Socket Lga1200, M-atx, Chipset Intel H510, H510m-hvs R2.0, preto",578.9,4.5,107.0,Em estoque
"Placa Mãe Gigabyte B550M AORUS Elite AX, Chipset B550, AMD AM4, mATX, DDR4",1039.89,4.4,89.0,Em estoque
Placa Mãe Bluecase Bmbh61-d2hg-m2bx - (lga 1155 Ddr3) - Chipset Intel H61 - Slot M.2 - Micro Atx,210.74,5.0,3.0,Em estoque
"Placa Mae Pichau Danuri B550M-PX, DDR4, Socket AM4, M-ATX, Chipset AMD B550, PCH-DNRB550M-PX",698.9,4.8,18.0,Em estoque
"Placa Mãe Gigabyte B650M Gaming WiFi, Chipset B650, AMD AM5, mATX, DDR5",1170.0,0.0,,Em estoque
ASRock Intel H610 Soquete LGA 1700 Micro ATX DDR4 Placa-mãe,529.99,4.5,5.0,Em estoque
"Placa-mãe Gamepad, placa-mãe de substituição para gamepad, console de jogos para conserto de placa-mãe durável e para PS4 Slim Gamepad JDM030",401.57,3.3,8.0,Em estoque
"Placa mãe LGA 1155, placa mãe de computador desktop USB3.0 SATA placa de som/placa de rede para placa-mãe de substituição Intel B75 SATA Placa-mãe",431.01,3.9,35.0,Em estoque
"VBESTLIFE ATX/M-ATX/IT Capa de PC aberta, suporte faça você mesmo, chassi aberto para placa-mãe ITX, perfil de alumínio 50 x 50 cm, suporta placa gráfica independente (não incluída), rack de quadro aberto de overclocking vertical (vermelho)",987.04,0.0,,Em estoque
"8GB DDR3 1600MHz Banco de memória para computador desktop, Transmissão de dados rápida Módulo de placa RAM DDRIII PC para placa-mãe",178.33,5.0,2.0,Em estoque
"CIADAZ Ray5 10W Gravador a laser 10000mm/min 400x400mm 3.5"" Touchscreen Placa-mãe de 32bits 0.06 * 0.06mm Laser Spot DIY Marcação a laser para madeira de pinho Metal Acrílico Aço inoxidável APP WIFI",1899.99,0.0,,Estimativa de envio de 3 a 4 dias
"CIADAZ Máquina Gravadora a laser Longer Ray5, máquina cortadora a laser gravadora CNC, gravadora a laser de 5W com ponto comprimido de 0,08*0,08, placa-mãe de 32bits,área de gravação DIY de 400x400mm",1499.99,0.0,,Estimativa de envio de 3 a 4 dias
"Placa Mãe ASRock B760M PG Sonic WiFi, Chipset B760, Intel LGA 1700, mATX, DDR5",1472.43,4.9,14.0,Em estoque
"SHANGZHAOYUAN X99 PR9 LGA 2011-3 Placa mãe para Intel Xeon E5 V3 V4 LGA 2011-v3 Processador de soquetes (DDR4 Max 128GB, PCIe 3.0, Protocolo M.2, SATA 3.0, USB 3.0, Gigabit LAN)",424.9,3.6,19.0,Em estoque
Placa mãe ASRock B450M-HDV R4.0 (AM4/DDR4/HDMI/DVI-D/M.2/6x USB 3.1) - B450M-HDV R4.0,449.99,4.4,2.797,Em estoque
"Placa Mãe ASRock A620M-HDV/M.2, Chipset A620, AMD AM5, mATX, DDR5",699.99,4.2,13.0,Em estoque
"Placa Mae Mancer A520M-DX, DDR4,Socket AMD AM4, M-ATX, Chipset AMD A520, MCR-A520M-DX",481.9,3.9,17.0,Em estoque
"MACHINIST-X99 PLACA MÃE PR9, SUPORTE LGA 2011-3, CPU INTELL XEONN E5, V3 V4, RAN DDR4,SATA,NVME, SHOT m.2 S.",429.9,5.0,1.0,Em estoque
KIT Processador i3 Placa mãe e Cooler,329.9,4.2,88.0,Em estoque
"Placa Mãe Gigabyte A520M DS3H V2, Chipset A520, AMD AM4, mATX, DDR4",616.0,4.4,28.0,Em estoque
Kit Upgrade - Intel Core i5-3470 + Placa Mãe B75 Lga 1155 + 8GB Ram DDR3,395.0,4.0,1.0,Em estoque
Placa Mãe 775 Ddr3 Para Core 2 duo Core 2 quad Dual Core BPC-G41NT-D3,159.98,0.0,,Em estoque
"KIT UPGRADE AMD RYZEN 5 5600G, PLACA MÃE A520M-E PRIME ASUS, NEOLOGIC - NLI84111",1721.74,4.8,5.0,Em estoque
Placa Mãe MSI B550M PRO-VDH WIFI (AM4/4xDDR4/HDMI/DisplayPort/VGA/M.2/USB 3.2),1025.9,4.5,3.021,Em estoque
DAUERHAFT PC Placa-mãe para jogos H81 M.2 NVMe NGFF 6Gbs LGA 1150 Micro ATX PC Desktop de alta velocidade,532.31,3.8,4.0,Em estoque
"MSI Placa-mãe PRO B760M-P DDR4 ProSeries (suporta processadores Intel de 12ª/13ª/14ª geração, LGA 1700, DDR4, PCIe 4.0, M.2, USB 3.2 Gen2, HDMI/DP, mATX)",1070.0,4.3,223.0,Em estoque
"KACEPAR Controlador PCB mãe scooter elétrica, placa de controle de scooter elétrica, apto para Segway Ninebot ES1 ES2 ES4",488.27,0.0,,Em estoque
Placa Mãe Asus PRIME A520M-A II (AM4/4xDDR4/DP/D-SUB/HDMI/M.2/USB3.2),589.0,4.7,35.0,Em estoque
Placa Mãe MSI B450M PRO-VDH MAX (AM4/4xDDR4/HDMI/DVI-D/VGA/M.2/USB 3.2),698.9,4.4,238.0,Em estoque
Placa Mãe MSI PRO B650M-P (AM5/4xDDR5/HDMI/DisplayPort/VGA/M.2/USB 3.2),1199.0,4.3,78.0,Em estoque
Kit Placa Mãe Processador I5 3.20ghz Memória 8gb Hdmi Nvme,520.0,4.8,11.0,Em estoque
"Placa Mãe ASUS Prime - H510M-E, Intel LGA 1200, microATX, DDR4",578.9,4.6,902.0,
PLACA MÃE ASUS TUF H310M-PLUS GAMING/BR DDR4 LGA 1151,521.9,4.9,12.0,
"MSI Placa-mãe para jogos MAG B760M MORTAR WIFI II (suporta processadores Intel de 12ª/13ª/14ª geração, LGA 1700, DDR5, PCIe 5.0, M.2, LAN de 2,5 Gbps, USB 3.2 Gen2, HDMI/DP, Wi-Fi 6E, Bluetooth 5.3,",1659.0,4.4,48.0,Em estoque
Gigabyte B650 GAMING X AX AMD B650 Soquete AM5 ATX DDR5-SDRAM Placa-mãe,1599.9,4.2,122.0,Em estoque
"Placa Mãe Gigabyte H310M M.2, Intel LGA 1151, mATX, DDR4",741.28,5.0,4.0,Este produto ainda não foi lançado.  Reserve o seu na pré-venda. Enviaremos um e-mail quando a compra for concluída e a cobrança efetuada.
"Placa Mãe Gigabyte B760M Gaming, Chipset B760, Intel LGA 1700, mATX, DDR5",999.9,0.0,,Em estoque
"Kit Upgrade Gamer Intel Core i5 10400F, Placa-Mãe Gigabyte H510M K, 16GB DDR4 3200MHz RGB",1629.9,0.0,,Em estoque
PLACA MÃE KEEPDATA H110-KDGNV LGA 1151 GIGA/NVME/HDMI,375.0,0.0,,Em estoque
"Placa-mãe Gamepad, placa-mãe de substituição para gamepad, console de jogos para conserto de placa-mãe durável e para PS4 Slim Gamepad JDM030",401.57,3.3,8.0,Em estoque
"Placa mãe LGA 1155, placa mãe de computador desktop USB3.0 SATA placa de som/placa de rede para placa-mãe de substituição Intel B75 SATA Placa-mãe",431.01,3.9,35.0,Em estoque
"VBESTLIFE ATX/M-ATX/IT Capa de PC aberta, suporte faça você mesmo, chassi aberto para placa-mãe ITX, perfil de alumínio 50 x 50 cm, suporta placa gráfica independente (não incluída), rack de quadro aberto de overclocking vertical (vermelho)",987.04,0.0,,Em estoque
"8GB DDR3 1600MHz Banco de memória para computador desktop, Transmissão de dados rápida Módulo de placa RAM DDRIII PC para placa-mãe",178.33,5.0,2.0,Em estoque
"CIADAZ Ray5 10W Gravador a laser 10000mm/min 400x400mm 3.5"" Touchscreen Placa-mãe de 32bits 0.06 * 0.06mm Laser Spot DIY Marcação a laser para madeira de pinho Metal Acrílico Aço inoxidável APP WIFI",1899.99,0.0,,Estimativa de envio de 3 a 4 dias
"CIADAZ Máquina Gravadora a laser Longer Ray5, máquina cortadora a laser gravadora CNC, gravadora a laser de 5W com ponto comprimido de 0,08*0,08, placa-mãe de 32bits,área de gravação DIY de 400x400mm",1499.99,0.0,,Estimativa de envio de 3 a 4 dias
Placa Mãe Lga1156 Chipset Intel Hm55 Ddr3 Séries I3/i5/i7,239.0,3.6,13.0,Em estoque
"1000Mbps B75 Placa Mãe Pci Express Chipset Intel 1155 Ddr3 Usb 2.0 16gb, Compatível com CPU da série LGA1155 Socket I3/I5/I7",219.0,0.0,,Em estoque
Placa mãe ASRock B550M Steel Legend Suporta 3ª geração AMD AM4 Ryzen/Future AMD Ryzen Processadores,1299.0,4.5,918.0,Em estoque
"MACHINIST Placa Mãe X99 LGA 2011-V3, Placa-mãe Micro ATX (Intel 5ª/6ª geração) PC Server com Placa de Diagnóstico (PCIe 3.0, M.2 Duplos, 4 Canais DDR4, SATA 6 Gb/s) Intel i7 XEON E5 V3/V4",599.0,4.0,167.0,Em estoque
Kit Upgrade AMD Ryzen 5 4600G 2x 8GB DDR4 3200 RGB Placa Mãe B450M MSI MAX Montado,1799.9,0.0,,Em estoque
"Placa Mae Mancer H510M-DA, DDR4, Socket LGA1200, Chipset Intel H510, MCR-H510M-DA",552.9,3.9,17.0,Em estoque
Kit Upgrade Intel I3 Terceira Placa Mãe H61 Ram 16GB DDR3,349.0,0.0,,Em estoque
PLACA-MÃE MICRO ATX PCWARE INTEL IPMH310G - LGA 1151-8ª E 9ª GERAÇÃO VGA/HDMI/USB 3.0,419.0,3.3,16.0,Em estoque
"KIT UPGRADE AMD RYZEN 5 5600G, PLACA MÃE A520M-E PRIME ASUS, 16GB DDR4, NEOLOGIC - NLI84110",1874.0,4.6,21.0,Em estoque
Kit Processador i5 + Placa Mae H55 1155 DDR3 HDMI VGA USB,,0.0,,
PLACA MAE GIGABYTE INTEL LGA 1200 DDR4 MICRO ATX - H410M H V2,628.81,3.9,79.0,Em estoque
Kit Placa Mãe Processador I5 3.20ghz Memória 16gb Hdmi Nvme,639.0,5.0,5.0,Em estoque
DAUERHAFT PC Placa-mãe para jogos H81 M.2 NVMe NGFF 6Gbs LGA 1150 Micro ATX PC Desktop de alta velocidade,532.31,3.8,4.0,Em estoque
"MSI Placa-mãe PRO B760M-P DDR4 ProSeries (suporta processadores Intel de 12ª/13ª/14ª geração, LGA 1700, DDR4, PCIe 4.0, M.2, USB 3.2 Gen2, HDMI/DP, mATX)",1070.0,4.3,223.0,Em estoque
"KACEPAR Controlador PCB mãe scooter elétrica, placa de controle de scooter elétrica, apto para Segway Ninebot ES1 ES2 ES4",488.27,0.0,,Em estoque
"Placa Mãe Gigabyte B760M Aorus Elite AX, Chipset B760, Intel LGA 1700, mATX, DDR5",1599.9,4.1,23.0,Em estoque
Kit Upgrade Intel Core i5 Quarta Geração Placa Mãe H81 Memória DDR3 16GB,629.9,0.0,,Em estoque
PLACA MÃE KEEPDATA H55-KDG LGA 1156 NVME/HDMI,185.0,2.0,1.0,Em estoque
"MSI Placa-mãe PRO B760M-P DDR4 ProSeries (suporta processadores Intel de 12ª/13ª/14ª geração, LGA 1700, DDR4, PCIe 4.0, M.2, USB 3.2 Gen2, HDMI/DP, mATX)",1070.0,4.3,223.0,Em estoque
"PLACA MAE GIGABYTE B550M DS3H (REV. 1.4) CHIPSET AMD B550 AM4, MICRO ATX DDR4 - B550M DS3H 1.4",880.0,4.5,2.137,Em estoque
Kit Upgrade Intel I3 Segunda Placa Mãe H61 Ram 4GB DDR3,310.99,0.0,,Em estoque
Placa Mãe Gigabyte B660M AORUS PRO DDR4 (LGA 1700/DDR4/HDMI/DisplayPort/M.2 Nvme/USB 3.2/USB-C/2.5Gbe),1700.0,4.6,98.0,Em estoque
Placa Mãe Gigabyte B550M DS3H (AM4/DDR4 3200MHz/HDMI/DVI-D/M.2/USB 3.2) - 9MB55MDSH-00-10,800.0,4.4,1.532,Em estoque
"MSI Placa-mãe B560M PRO-E ProSeries (mATX, Intel Core de 11ª/10ª geração, soquete LGA 1200, DDR4, PCIe 4, slot M.2, USB 3.2, LAN Gbps)",699.0,4.4,179.0,Em estoque
"Placa Mãe Gigabyte B760M Gaming WiFi, Chipset B760, Intel LGA 1700, mATX, DDR5",1577.49,0.0,,Em estoque
"Placa Mãe ASRock B760M PG Lightning, Chipset B760, Intel LGA 1700, mATX, DDR5",1036.96,5.0,3.0,Em estoque
Placa-mãe para computador desktop LGA 1155 USB 3.0 DDR3 memória Nuclear HDMI HD Graphics SATA placa principal para Intel B75 Series,333.4,4.7,4.0,Estimativa de envio de 4 a 5 dias
"Placa-mãe Gamepad, placa-mãe de substituição para gamepad, console de jogos para conserto de placa-mãe durável e para PS4 Slim Gamepad JDM030",401.57,3.3,8.0,Em estoque
"Placa mãe LGA 1155, placa mãe de computador desktop USB3.0 SATA placa de som/placa de rede para placa-mãe de substituição Intel B75 SATA Placa-mãe",431.01,3.9,35.0,Em estoque
"VBESTLIFE ATX/M-ATX/IT Capa de PC aberta, suporte faça você mesmo, chassi aberto para placa-mãe ITX, perfil de alumínio 50 x 50 cm, suporta placa gráfica independente (não incluída), rack de quadro aberto de overclocking vertical (vermelho)",987.04,0.0,,Em estoque
"8GB DDR3 1600MHz Banco de memória para computador desktop, Transmissão de dados rápida Módulo de placa RAM DDRIII PC para placa-mãe",178.33,5.0,2.0,Em estoque
"CIADAZ Ray5 10W Gravador a laser 10000mm/min 400x400mm 3.5"" Touchscreen Placa-mãe de 32bits 0.06 * 0.06mm Laser Spot DIY Marcação a laser para madeira de pinho Metal Acrílico Aço inoxidável APP WIFI",1899.99,0.0,,Estimativa de envio de 3 a 4 dias
"CIADAZ Máquina Gravadora a laser Longer Ray5, máquina cortadora a laser gravadora CNC, gravadora a laser de 5W com ponto comprimido de 0,08*0,08, placa-mãe de 32bits,área de gravação DIY de 400x400mm",1499.99,0.0,,Estimativa de envio de 3 a 4 dias
"MSI Placa-mãe PRO B660M-G DDR4 ProSeries (mATX, Intel Core de 12ª geração, soquete LGA 1700, DDR4, PCIe 4, LAN 2,5G, USB 3.2 geração 1, slots M.2)",859.9,4.2,51.0,Em estoque
"Placa Mãe Gigabyte H410M-H V3, Intel LGA1200, Micro ATX, DDR4",719.9,4.5,206.0,Em estoque
"MSI Placa-mãe para jogos A520M-A PRO (AMD AM4, DDR4, PCIe 4.0, SATA 6Gb/s, Dual M.2, USB 3.2 Gen 1, DVI/HDMI, Micro-ATX)",752.11,4.5,395.0,Em estoque
Placa mãe AM4 Biostar A520MH 3.0 (DDR4/M.2/HDMI),509.9,4.3,5.0,Em estoque
Kit Upgrade AMD A6-7480 + Cooler + Placa Mãe FM2 + 16GB RAM,549.9,0.0,,Em estoque
Placa Mãe Gigabyte Z790 AORUS ELITE (LGA 1700/4xDDR5/HDMI/DP/M.2/USB 3.2),2299.0,0.0,,Em estoque
ASRock B650M PG Riptide AMD Ryzen Série 7000 Processadores Placa Mãe,1329.98,4.2,66.0,Em estoque
"Placa Mãe ASRock B760M Steel Legend WiFi, Chipset B760, Intel LGA 1700, mATX, DDR5",1429.0,4.2,48.0,Em estoque
"Placa-mãe MACHINIST-X99 MR9S, LGA2011-3, Suporte Intel Xeon 2680, 2690, 2667, V3, CPU V4, Memória RAM DDR4, ATX, NVME, SATA, M.2, USB 3.0",,0.0,,
Placa mãe ASRock X570 Steel Legend (AM4/DDR4/HDMI/DisplayPort/M.2/CrossFire/RGB Sync/12x USB 3.2) - X570 Steel Legend,,4.4,468.0,Em estoque
"REVENGER - Placa Mãe H61, MICRO ATX, DDR3, INTEL CHIPSET i7/i5/iI3, LGA 1155, USB 2.0-8 portas",303.9,4.6,3.0,Em estoque
PLACA MAE (INTEL) GIGABYTE H610M S2H DDR4 1.2 LGA1700 12° GERACAO,793.64,4.0,57.0,Estimativa de envio de 3 a 4 dias
DAUERHAFT PC Placa-mãe para jogos H81 M.2 NVMe NGFF 6Gbs LGA 1150 Micro ATX PC Desktop de alta velocidade,532.31,3.8,4.0,Em estoque
"MSI Placa-mãe PRO B760M-P DDR4 ProSeries (suporta processadores Intel de 12ª/13ª/14ª geração, LGA 1700, DDR4, PCIe 4.0, M.2, USB 3.2 Gen2, HDMI/DP, mATX)",1070.0,4.3,223.0,Em estoque
"Placa mãe LGA 1155, placa mãe de computador desktop USB3.0 SATA placa de som/placa de rede para placa-mãe de substituição Intel B75 SATA Placa-mãe",431.01,3.9,35.0,Em estoque
Placa-mãe para computador desktop LGA 1155 USB 3.0 DDR3 memória Nuclear HDMI HD Graphics SATA placa principal para Intel B75 Series,333.4,4.7,4.0,Estimativa de envio de 4 a 5 dias
Placa Mãe Gigabyte B760M DS3H (LGA 1700/4xDDR4/HDMI/DP/VGA/M.2/USB 3.2),1089.0,4.2,78.0,Em estoque
"Placa Mãe Gigabyte B760 Gaming X AX DDR4, WiFi, Chipset B760, Intel LGA 1700, ATX",1609.9,4.1,31.0,Em estoque
"ASUS Placa mãe gamer ROG Strix Z790-E Gaming WiFi 6E LGA 1700 (Intel 14ª, 13ª e 12ª geração) (PCIe 5.0, DDR5, 18+1 estágios de energia, LAN de 2,5 GB, Thunderbolt 4, 5xM.2, 1xPCIe 5.0 M.2, porta USB",7720.0,4.2,437.0,Estimativa de envio de 9 a 10 dias
"ASUS Placa mãe Prime B450M-A II AMD AM4 (Ryzen 5000, 3ª/2ª/1ª geração Ryzen Micro ATX (128GB DDR4, 4400 O.C.), NVMe, HDMI 2.0b/DVI/D-Sub, USB 3.2 2, BIOS Flashback e Aura Sync)",1207.47,4.5,2.314,Em estoque
ASRock Placa-mãe Z790 PG Lightning Intel Z790 LGA 1700 ATX DDR5-SDRAM,1784.88,4.3,54.0,Em estoque
"ASUS Placa-mãe para jogos TUF GAMING A620M-PLUS (WiFi) AMD AM5 (Ryzen 7000) microATX (DDR5, PCIe 4.0, 2xM.2 slots, LAN 2.5Gb, Wi-Fi 6, 2xDisplayPort, HDMI, USB frontal 3.2 Gen 1 Tipo-C, BIOS",1399.0,4.1,48.0,Em estoque
Placa Mãe PcWare APM-A520G BOX (AM4/DDR4/DVI-D/HDMI/VGA/M.2/USB 3.2),444.19,0.0,,Em estoque
Placa Mãe Lga 1155 B75 Ddr3 Hdmi/dvi/vga Até 16gb,289.99,5.0,4.0,Em estoque
"Placa-mãe Bluecase AM3/AM3+ BMBA780G-A2HG, Até 95W, DDR3, HDMI, VGA, Micro-ATX",546.99,5.0,1.0,Em estoque
Placa Mãe Lga 1155 H61 Ddr3 C/Hdmi Até 16gb,258.67,4.4,174.0,Em estoque
Placa Mãe Gigabyte X670 AORUS ELITE AX WIFI (AM5/4xDDR5/HDMI/USB 3.2/M.2),2399.9,4.0,90.0,Em estoque
"KACEPAR Controlador PCB mãe scooter elétrica, placa de controle de scooter elétrica, apto para Segway Ninebot ES1 ES2 ES4",488.27,0.0,,Em estoque
