title,price,rating,reviews,availability
SSD VI550 S3 M.2 1TB,693.64,4.6,317.0,Estimativa de envio de 4 a 5 dias
"Crucial SSD interno MX500 250GB 3D NAND SATA 2,5 polegadas, até 560 MB/s - CT250MX500SSD1(Z)",651.0,4.8,34.432,Estimativa de envio de 6 a 7 dias
"Western Digital Unidade de estado sólido interna WD Blue SA510 SATA de 4 TB - SATA III 6 Gb/s, 7 mm, até 560 MB/s - WDS400T3B0A, azul",3027.29,4.6,641.0,
"SSD Adata SU650 480GB SATA III 2.5""",285.0,4.7,826.0,Em estoque
"XPG Lâmina GAMMIX S70 de 512 GB – Funciona com SSD interno para jogos PlayStation 5, PCIe Gen4 M.2 2280 até 7.400 MB/s (AGAMMIXS70B-512G-CS)",389.98,4.3,145.0,Em estoque
"HD SSD KINGSTON SA400S37 960GB 2,5",396.0,0.0,,
Memoria Ssd 60Gb Axis 400 - 400 Mb/S Multilaser - SS060 SS060,95.49,0.0,,Em estoque
"KingSpec SSD SSD M.2 NVMe PCIe Gen3x4 de 512 GB 2280, até 3400 MB/s, SSD interno com flash NAND 3D, para computador/laptop/ultrabook/All-in-One",339.37,4.6,50.0,Estimativa de envio de 2 a 3 dias
SSD WD Green 480GB SATA lll M.2 2280,292.9,4.3,227.0,Em estoque
"Crucial BX500 240GB 3D NAND SATA SSD interno de 2,5 polegadas, até 540MB/S - CT240BX500SSD1Z Black/Blue",149.99,4.7,31.841,Em estoque
"SSD WD Green 240GB SATA lll 2,5""",212.34,4.4,4.305,Em estoque
SSD 120gb Goldenfir T650 Sata III 6Gb/s Nand 2.5,97.2,4.4,32.0,Estimativa de envio de 2 a 3 dias
SSD WD Green M.2 2280 480 GB - WDS480G2G0B - Western Digital,339.0,4.7,991.0,Em estoque
"HD SSD KINGSTON SA400S37 480GB 2,5",195.9,0.0,,
"KODAK SSD interno X150, amarelo, 960 GB",1024.22,4.1,58.0,Estimativa de envio de 4 a 5 dias
WD Green™ PC SN350 NVMe™ SSD 960GB,965.0,4.6,239.0,Estimativa de envio de 6 a 7 dias
"SSD Crucial MX300 275GB 2,5 SATA - CT275MX300SSD1",1334.59,4.7,3.754,Estimativa de envio de 4 a 5 dias
"SanDisk SSD interno Ultra 3D NAND 1TB - SATA III 6 Gb/s, 2,5 polegadas/7 mm, até 560 MB/s - SDSSDH3-1T00-G26",815.03,4.3,1.053,Em estoque
"TEAMGROUP SSD de alto desempenho MP44S 2TB SLC Cache Gen 4x4 M.2 2230 PCIe 4.0 NVMe, compatível com Steam Deck, ASUS ROG Ally, Mini PCs (R/W velocidade de até 5.000/3.500MB/s) TM5FF3002T0C101",1299.0,4.6,3.562,Em estoque
Transcend TS256GMTS430S Unidade de estado sólido M.2 2242 SATAIII B+M Key MTS430S 256GB,459.79,4.6,2.454,Em estoque
TEAMGROUP MP44L 1TB SLC Cache NVMe 1.4 PCIe Gen 4x4 M.2 2280 SSD (R/W velocidade até 5.000/4.500MB/s) TM8FPK001T0C101,719.9,4.6,3.562,Em estoque
"Patriot Memory P210 SATA 3 256 GB SSD 2, 5 polegadas, Preto",199.99,4.4,2.634,Em estoque
"KingSpec SSD M.2 SATA, SSD M.2 interno de 6 Gbps 256 GB 2280 SATA III, unidade de estado NGFF ultrafina para desktop/laptop/notebook",179.0,4.5,1.28,Em estoque
"SSD Patriot Burst Elite 960GB 2,5"" SATA 3 - PBE960GS25SSDR",440.0,4.0,335.0,Em estoque
SFYRS/1000G - SSD FURY RENEGADE de 1000GB PCIe Ger. 4.0 M.2 2280 NVMe para gamers/entusiastas,959.0,4.8,1.605,Em estoque
"Western Digital WD Green PC SN350 NVMe SSD 240GB, PRETO, WDS240G2G0C",250.0,4.8,2.138,Em estoque
"Kingston 1920G DC600M (uso misto) 2,5 pol Enterprise SATA SSD",1861.55,4.9,17.0,Em estoque
"MSI SPATIUM S270 SATA 2,5"" – SSD de 240 GB (SATA III 6 Gbps, 100 mm x 69 mm x 7 mm, leitura de 500 MB/s, gravação de 400 MB/s), preto",159.9,4.8,12.0,Em estoque
"SSD Lexar NS100 512GB SATA III 2,5""",492.12,4.0,18.0,Em estoque
"Corsair MP600 CORE Mini 1TB M.2 NVMe PCIe x4 Gen4 2 SSD – M.2 2230 – Leitura sequencial de até 5.000 MB/s – QLC NAND de alta densidade – Ótimo para Steam Deck, ASUS ROG Ally, Microsoft Surface Pro –",848.0,4.8,177.0,Em estoque
Rise Mode EUA SSD Sata III 128 GB Unidade de Estado Sólido Interna Game Line Desktop PC ou Laptop 2.5,125.06,3.8,9.0,Em estoque
"MSI SPATIUM S270 SATA 2.5 480GB - Unidade de estado sólido interna, leitura de 500 MB/s e gravação de 450 MB/s, NAND 3D, segurança de dados integrada, central - Garantia de 5 anos (250 TBW)",,4.7,10.0,Não disponível.   Não temos previsão de quando este produto estará disponível novamente.
SSD ADATA SU650 240GB,159.0,4.8,2.57,Em estoque
SSD VI550 S3 M.2 1TB,693.64,4.6,317.0,Estimativa de envio de 4 a 5 dias
"KODAK SSD interno X150, amarelo, 960 GB",1024.22,4.1,58.0,Estimativa de envio de 4 a 5 dias
Kingston SFYRD/2000G - SSD FURY RENEGADE de 2000GB PCIe Ger. 4.0 M.2 2280 NVMe para gamers/entusiastas,1426.0,4.8,731.0,Em estoque
"Lexar SSD NS100 de 2 TB NS100 2,5"" SATA III unidade de estado sólido, até 550 MB/s de leitura, cinza (LNS100-2TRBNA)",928.05,4.4,168.0,Estimativa de envio de 3 a 4 dias
"SKC600/512G - SSD de 512GB SATA III SFF 2,5"" Série KC600 para desktop/notebook",599.9,4.3,16.0,Em estoque
MSI SPATIUM M450 PCIe 4.0 NVMe M.2 SSD interno para jogos de 500 GB até 3600 MB/s 3D NAND até 600 TBW,319.9,4.8,314.0,Em estoque
SSD Desktop Notebook SATA ADATA ASU630SS-960GQ-R SU630 960GB 2.5 SATA III,585.0,4.7,2.162,Em estoque
"SSD PATRIOT P210 128GB 2,5"" SATA 3 - P210S128G25",165.98,4.5,388.0,Em estoque
"Kingston SSD SATA Enterprise 960G DC600M (uso misto) 2,5 pol",1191.17,4.5,16.0,Em estoque
"SSD Crucial MX500 3D NAND SATA CT250MX500SSD1, 6,3 cm, 250 GB",323.5,4.3,21.0,O envio pode levar até 3 semanas.
Kingston NV2 4TB M.2 2280 NVMe SSD interno | PCIe 4.0 Gen 4x4 | Até 3500 MB/s | SNV2S/4000G,2098.0,4.5,119.0,Em estoque
SSD 480GB HIKVISION C100,304.9,4.8,17.0,Em estoque
"SSD SanDisk Ultra M.2 NVMe 3D, 250GB, SDSSDH3N-250G-G25",381.63,4.6,48.0,Em estoque
"SSD interno Western Digital 500 GB WD Red SA500 NAS 3D NAND - SATA III 6 Gb/s, 7 mm, até 560 MB/s - WDS500G1R0A",629.99,4.7,1.552,O envio pode levar até 3 semanas.
WD Green™ PC SN350 NVMe™ SSD 960GB,965.0,4.6,239.0,Estimativa de envio de 6 a 7 dias
"Crucial SSD interno MX500 250GB 3D NAND SATA 2,5 polegadas, até 560 MB/s - CT250MX500SSD1(Z)",651.0,4.8,34.432,Estimativa de envio de 6 a 7 dias
"SSD Crucial MX300 275GB 2,5 SATA - CT275MX300SSD1",1334.59,4.7,3.754,Estimativa de envio de 4 a 5 dias
"SanDisk SSD interno Ultra 3D NAND 1TB - SATA III 6 Gb/s, 2,5 polegadas/7 mm, até 560 MB/s - SDSSDH3-1T00-G26",815.03,4.3,1.053,Em estoque
"TEAMGROUP SSD de alto desempenho MP44S 2TB SLC Cache Gen 4x4 M.2 2230 PCIe 4.0 NVMe, compatível com Steam Deck, ASUS ROG Ally, Mini PCs (R/W velocidade de até 5.000/3.500MB/s) TM5FF3002T0C101",1299.0,4.6,3.562,Em estoque
Transcend TS256GMTS430S Unidade de estado sólido M.2 2242 SATAIII B+M Key MTS430S 256GB,459.79,4.6,2.454,Em estoque
"Western Digital Unidade De Estado Sólido Interno Wd Sa510 Sata Ssd - Sata Iii 6 Gb/S, 2,5""/7 Mm, Até 560 Mb/S - Wds100T3B0A 1Tb Azul",865.25,4.3,4.379,Em estoque
Rise Mode SSD Sata III 512 GB Unidade de estado sólido interna Gamer Line Desktop PC ou Laptop 2.5,312.98,4.8,7.0,Em estoque
SSD 240GB Goldentec SATA III | GT,209.9,0.0,,Em estoque
S3+ SSD SATA 3.0 480 GB – varejo,235.0,4.6,51.0,Em estoque
Ssd Kingston 240gb A400 500mbs,175.01,5.0,1.0,Em estoque
SAMSUNG SSD interno SATA III de 2 TB da Electronics 870 EVO (MZ-77E2T0B/AM),1600.0,4.8,24.907,Em estoque
Sdd Disco Rígido Interno G.oldenfir 128gb T650 Protocolo de Interface Sata III 6Gbs Velocidade de Leitura Sequencial de Até 550 Unidade de Armazenamento Interno Fator de Forma 2.5 polegadas / No Brasil,113.0,0.0,,Em estoque
SSD SanDisk Plus SATA III 240Gb SDSSDA-240G-G26,209.9,5.0,1.0,Em estoque
"Memória Samsung SSD 500GB 870 EVO SATA 2,5"" 500GB",353.07,4.6,4.079,
"HD SSD 480GB Sata3 Western Digital 2, 5 - WDS480G2G0A",299.0,5.0,2.0,Em estoque
"SSD Crucial MX500 3D NAND SATA de 2,5 polegadas CT1000MX500SSD1, 1 TB",664.29,4.7,38.7,O envio pode levar até 3 semanas.
"Western Digital WD Green PC SN350 NVMe SSD 240GB, PRETO, WDS240G2G0C",250.0,4.8,2.138,Em estoque
SSD ADATA SU650 240GB,159.0,4.8,2.57,Em estoque
"KODAK SSD interno X150, amarelo, 960 GB",1024.22,4.1,58.0,Estimativa de envio de 4 a 5 dias
WD Green™ PC SN350 NVMe™ SSD 960GB,965.0,4.6,239.0,Estimativa de envio de 6 a 7 dias
"Ssd Hikvision 240Gb Sata IIi 2,5"" Hs-Ssd-C100-240G",180.9,4.4,47.0,Em estoque
SSD M.2 2280 Western Digital Green SN350 1TB NVME - WDS100T3G0C,504.92,4.8,4.239,Em estoque
MSI SPATIUM M450 PCIe 4.0 NVMe M.2 SSD interno para jogos de 500 GB até 3600 MB/s 3D NAND até 600 TBW,319.9,4.8,314.0,Em estoque
"SSD Lexar NS100 512GB SATA III 2,5""",492.12,4.0,18.0,Em estoque
Ssd Crucial Bx500 2.5 240gb Sata Iii 500 Mb/s Novo com Nota,179.98,4.6,66.0,Em estoque
"Disco Interno SSD 2.5""pol 240GB SATA 3.0 S3SSDC240 - S3+",159.0,4.3,72.0,Em estoque
"SKC600/512G - SSD de 512GB SATA III SFF 2,5"" Série KC600 para desktop/notebook",599.9,4.3,16.0,Em estoque
"SSD Crucial MX500 3D NAND SATA CT250MX500SSD1, 6,3 cm, 250 GB",323.5,4.3,21.0,O envio pode levar até 3 semanas.
SSD Somnambulist hd interno para Desktop e Laptop Leitura 550MB/s Gravação 450MB/s (512GB),219.99,0.0,,Em estoque
SFYRS/1000G - SSD FURY RENEGADE de 1000GB PCIe Ger. 4.0 M.2 2280 NVMe para gamers/entusiastas,959.0,4.8,1.605,Em estoque
"SSD Lexar NQ100 240GB SATA III 2,5""",218.85,4.3,39.0,Em estoque
"SZAMBIT SSD SATA III 6GB/S,Acionamento Interno de Estado Sólido 2,5″ 7mm,Leia a Velocidade de Até 420 MB/s,Escreva Velocidade de Até 460 MB/s,para Laptop e PC,4TB",1489.0,0.0,,Em estoque
SSD VI550 S3 M.2 1TB,693.64,4.6,317.0,Estimativa de envio de 4 a 5 dias
"Crucial SSD interno MX500 250GB 3D NAND SATA 2,5 polegadas, até 560 MB/s - CT250MX500SSD1(Z)",651.0,4.8,34.432,Estimativa de envio de 6 a 7 dias
"SSD Crucial MX300 275GB 2,5 SATA - CT275MX300SSD1",1334.59,4.7,3.754,Estimativa de envio de 4 a 5 dias
"SanDisk SSD interno Ultra 3D NAND 1TB - SATA III 6 Gb/s, 2,5 polegadas/7 mm, até 560 MB/s - SDSSDH3-1T00-G26",815.03,4.3,1.053,Em estoque
"TEAMGROUP SSD de alto desempenho MP44S 2TB SLC Cache Gen 4x4 M.2 2230 PCIe 4.0 NVMe, compatível com Steam Deck, ASUS ROG Ally, Mini PCs (R/W velocidade de até 5.000/3.500MB/s) TM5FF3002T0C101",1299.0,4.6,3.562,Em estoque
Transcend TS256GMTS430S Unidade de estado sólido M.2 2242 SATAIII B+M Key MTS430S 256GB,459.79,4.6,2.454,Em estoque
