title,price,rating,reviews,availability
"HX432C16FB3/8 - Memória HyperX Fury de 8GB DIMM DDR4 3200Mhz 1,2V para desktop","R$168,10","4,5 de 5 estrelas",2.409 avaliações de clientes,Em estoque
Memória Desktop Gamer Redragon Solar RGB 16GB DDR4 3600 Mhz,"R$341,00","5,0 de 5 estrelas",2 avaliações de clientes,Em estoque
Corsair Memória de desktop Vengeance LPX 16GB (1 x 16GB) DDR4 3000 (PC4-24000) C16 - preto,"R$349,00","4,7 de 5 estrelas",1.714 avaliações de clientes,Estimativa de envio de 4 a 5 dias
"Gloway Kit de memória de alumínio para Desktop Compter DDR4 Ram 16GB (2 x 8GB) 3200MHz (PC4-25600) CL16 1,35V 288-Pin DDR4 UDIMM - Branco","R$309,90","4,4 de 5 estrelas",258 avaliações de clientes,Estimativa de envio de 4 a 5 dias
"KF432C16BB1/16 - Memória de 16GB DIMM DDR4 3200Mhz FURY Beast 1,35V 2Rx8 288 pinos para desktop/gamers, Preto","R$284,50","4,7 de 5 estrelas",463 avaliações de clientes,Em estoque
Memória 8GB DDR4 3200MHz Rise Mode Z - CL16 - com Dissipador - RM-D4-8G-3200Z,"R$178,99",Página anterior de Produtos patrocinados relacionados,,Em estoque
Memória Desktop Adata 8GB DDR4 3200 Mhz,"R$157,82","4,6 de 5 estrelas",38 avaliações de clientes,Em estoque
"Memória Redragon Solar Desktop Gamer RGB 8GB (1x8GB), DDR4 3600 MHZ, CL16, Preta e Dourada, GM-805","R$267,54","5,0 de 5 estrelas",5 avaliações de clientes,Em estoque
Memória Desktop Gamer Adata XPG Spectrix D35G RGB 16GB DDR4 3200 Mhz - AX4U320016G16A-SBKD35G,"R$423,00","5,0 de 5 estrelas",1 classificação,Em estoque
Memoria Adata Xpg Spectrix D35g 8gb Ddr4 3200mhz Cl16 Rgb Branco Desktop- Ax4u32008g16a-swhd35g,"R$251,51","5,0 de 5 estrelas",5 avaliações de clientes,Em estoque
"Memoria Midgard 16GB (1X16GB) DDR4 SODIMM 3200MHZ CL22 1,2V Para Notebook Laptop","R$289,00","4,8 de 5 estrelas",13 avaliações de clientes,Em estoque
"Memoria Midgard 8GB (1X8GB) DDR4 DIMM 3200MHZ CL22 1,2V Para Desktop","R$180,00","4,6 de 5 estrelas",3 avaliações de clientes,Em estoque
"Kingston ValueRAM 8GB 2666MHz DDR4 Não-ECC CL19 SODIMM 1Rx16 1,2V - KVR26S19S6/8","R$155,00","4,7 de 5 estrelas",243 avaliações de clientes,Em estoque
"KF432C16BB1A/16 - Memória de 16GB DIMM DDR4 3200Mhz FURY Beast RGB 1,35V 2Rx8 288 pinos para desktop/gamers, Preto","R$363,70","4,8 de 5 estrelas",456 avaliações de clientes,Em estoque
Memória Notebook Adata 8GB DDR4 3200 Mhz,"R$176,90","4,8 de 5 estrelas",965 avaliações de clientes,Em estoque
"Memoria Midgard 16 GB (1X16GB) DDR4 DIMM 3200MHZ CL22 1,2V Para Desktop","R$300,00","3,4 de 5 estrelas",4 avaliações de clientes,Em estoque
"Kingston, KF432C16BBK2/16 - Kit de memórias de 16GB (2 x 8GB) DIMM DDR4 3200Mhz FURY Beast Black 1,35V 1Rx8 288 pinos para desktop/gamers, Não aplicável","R$349,00","4,8 de 5 estrelas",2.393 avaliações de clientes,Estimativa de envio de 2 a 3 dias
"Memoria Midgard 16GB (1X16GB) DDR4 SODIMM 3200MHZ CL22 1,2V Para Notebook Laptop","R$289,00","4,8 de 5 estrelas",13 avaliações de clientes,Em estoque
Memória Desktop Gamer Adata XPG Spectrix D35G RGB 8GB DDR4 3200 Mhz - AX4U32008G16A-SBKD35G,"R$239,90","5,0 de 5 estrelas",1 classificação,Em estoque
Memória Desktop Gamer Adata XPG Gammix D35 16GB DDR4 3200 Mhz - AX4U320016G16A-SBKD35,"R$379,99","5,0 de 5 estrelas",4 avaliações de clientes,Em estoque
"DDR4 Ram, RGB RAM 16 GB (2 x 8 GB) Memória de computador Abyss-PC-DDR4-3200 MHz CL18 LED 288 pinos Gloway Desktop Kit Branco","R$395,90","4,7 de 5 estrelas",91 avaliações de clientes,Estimativa de envio de 4 a 5 dias
"Yongxinsheng DDR3 8 GBx2 (Kit de 16 GB) 1600 MHz UDIMM RAM PC3-12800U CL11 240 pinos 1,5 V não-ECC memória desktop Ddr3 sem buffer - preto","R$222,58","4,6 de 5 estrelas",772 avaliações de clientes,Em estoque
"HyperX Fury HX316C10FB/8, Memória 8GB DDR3 1600MHz CL10 DIMM 1.50V","R$132,99","4,8 de 5 estrelas",148 avaliações de clientes,Em estoque
Kingston Módulo único de memória de desktop Fury 16GB Beast 3600MT/s DDR4 CL18 | Intel XMP | AMD Ryzen | Plug n Play | Sincronização infravermelha RGB | KF436C18BB2A/16,"R$440,00","5,0 de 5 estrelas",7 avaliações de clientes,Em estoque
"Memoria Midgard 8GB (1X8GB) DDR4 DIMM 3200MHZ CL22 1,2V Para Desktop","R$180,00","4,6 de 5 estrelas",3 avaliações de clientes,Em estoque
Memória 16GB 3200MHz DDR4 2X8GB XLR8 GAMING PNY MD16GK2D4320016AXR,"R$422,30","4,6 de 5 estrelas",1.054 avaliações de clientes,Estimativa de envio de 4 a 5 dias
PNY Memória XLR8 Gaming 8GB DDR4 3200MHz (PC4-25600) CL16 1.35V RGB Desktop (DIMM) – MD8GD4320016XRGB,"R$630,48","4,7 de 5 estrelas",1.473 avaliações de clientes,Estimativa de envio de 4 a 5 dias
"Módulo de memória DDR, 2 peças 1GB 400MHz PC-3200 184pin Ram módulo de memória de computador para desktop, totalmente compatível com AMD/para Intel","R$282,87","4,3 de 5 estrelas",7 avaliações de clientes,Em estoque
"Memória RAM Freyja RGB DDR4 16GB 3200MHz DIMM 1,2V, Excelente Desempenho para Computadores Desktop de Jogos","R$364,00","5,0 de 5 estrelas",1 classificação,Em estoque
Ioway Memória 8gb Ddr4 2666mhz Sodimm,"R$189,99","4,6 de 5 estrelas",33 avaliações de clientes,Em estoque
"Memória de 8GB DIMM DDR4 3200Mhz 1,2V Freyja RGB para desktop/gamers","R$199,00",Página anterior de Produtos patrocinados relacionados,,Em estoque
"Lexar 16GB (2x8GB) ARES RGB DDR4 RAM 3600MT/s CL18 Desktop Memory, compatível com Intel XMP 2.0 e AMD Ryzen, preto (LD4BU008G-R3600GDLA)","R$510,64","4,9 de 5 estrelas",19 avaliações de clientes,Em estoque
Memória Notebook Kingston Fury Impact 16GB DDR4 3200 Mhz - Preto,"R$309,00","4,8 de 5 estrelas",2.019 avaliações de clientes,Estimativa de envio de 2 a 3 dias
Memória Corsair Vengeance RGB Pro 16 GB (2 x 8 GB) DDR4 3200 MHz C16 LED Desktop - Branco (CMW16GX4M2C3200C16W),"R$514,00","4,8 de 5 estrelas",61.178 avaliações de clientes,Em estoque
"Memória HyperX Fury, 4GB, 2666MHz, DDR4, CL16, Preto - HX426C16FB3/4","R$151,10","4,6 de 5 estrelas",331 avaliações de clientes,Em estoque
"DDR4 Ram, Asgard Valkyrie Series 32GB (2 x 16GB) 288-Pin DRAM DDR4 3600 CL18-22-22-42 1,35V Dual Channel Desktop Memory Model - Branco","R$735,29","4,6 de 5 estrelas",61 avaliações de clientes,Em estoque
Houshome Asgard RGB RAM DDR4 Desktop Memory 3200MHz Frequency Support XMP2.0 Overclocking automático para desktops Cinza 16GB (8GB * 2),"R$409,90","5,0 de 5 estrelas",1 classificação,Em estoque
"HyperX HX426C16FB316 - Memória Fury de 16GB DIMM DDR4 2666Mhz 1,2V para desktop","R$299,00","4,7 de 5 estrelas",1.428 avaliações de clientes,Em estoque
Memória Ram 32gb (2x16gb) Asgard Loki W2 Rgb 3200mhz Cl16 Ddr4,"R$790,00","4,5 de 5 estrelas",28 avaliações de clientes,Em estoque
"Memoria Team Group T-force Vulcan Pichau, 8gb (1x8), Ddr4, 3200mhz, C16, Vermelha, Tlprd48g3200hc16f01","R$223,90","4,8 de 5 estrelas",37 avaliações de clientes,Em estoque
"Fanxiang RGB DDR4 RAM 32 GB (2 x 16 GB) 3600 MHz CL18, compatível com Intel XMP 2.0 e AMD, Memory RAM Sticks, memória de computador, perfeito para editores de vídeo, designers 3D e entusiastas de","R$761,96","4,6 de 5 estrelas",80 avaliações de clientes,Em estoque
Kingston Módulo único de memória de desktop FURY Beast 16GB 3200MT/s DDR4 CL16 | Intel XMP | AMD Ryzen | Plug n Play | Sincronização infravermelha RGB | KF432C16BB12A/16,"R$440,00","4,5 de 5 estrelas",38 avaliações de clientes,
Memória DDR4 - 16GB (2x 8GB) / 3.200MHz - Corsair Vengeance LPX - CMK16GX4M2B3200C16 - Preto,"R$399,00","4,8 de 5 estrelas",88.737 avaliações de clientes,O envio pode levar até 3 semanas.
"Memoria Midgard 16GB (1X16GB) DDR4 SODIMM 3200MHZ CL22 1,2V Para Notebook Laptop","R$289,00","4,8 de 5 estrelas",13 avaliações de clientes,Em estoque
"Memoria Midgard 8GB (1X8GB) DDR4 DIMM 3200MHZ CL22 1,2V Para Desktop","R$180,00","4,6 de 5 estrelas",3 avaliações de clientes,Em estoque
"Kingston ValueRAM 8GB 2666MHz DDR4 Não-ECC CL19 SODIMM 1Rx16 1,2V - KVR26S19S6/8","R$155,00","4,7 de 5 estrelas",243 avaliações de clientes,Em estoque
"Kingston KF556C40BB-16 - Módulo de memória de 16GB DDR5 5600Mhz FURY Beast Black 1,25V 1Rx8 288 pinos para desktop/gamers,NULL","R$440,00","4,7 de 5 estrelas",101 avaliações de clientes,Em estoque
"Memoria Team Group T-Force Vulcan Pichau RTB, 8GB, (1x8GB), DDR4, 3000MHz, Branca RTB, TLPBD48G3000HC16F01","R$197,90","4,7 de 5 estrelas",18 avaliações de clientes,Em estoque
Memória Desktop Gamer Adata XPG Spectrix D50 RGB 8GB DDR4 3200 Mhz,"R$279,90","4,8 de 5 estrelas",407 avaliações de clientes,Em estoque
"KF560C40BB-8 - Módulo de memória de 8GB DIMM DDR5 6000Mhz FURY Beast Black 1,35V 1Rx16 288 pinos para desktop/gamers","R$290,00","3,9 de 5 estrelas",9 avaliações de clientes,Estimativa de envio de 2 a 3 dias
Memória Desktop Gamer Adata XPG Spectrix D41 RGB 8GB DDR4 3200 Mhz,"R$231,25","4,8 de 5 estrelas",218 avaliações de clientes,Em estoque
"KVR16LS118 - Memória de 8GB SODIMM DDR3 1600Mhz 1,35V 2Rx8 para notebook","R$79,00","4,8 de 5 estrelas",6.656 avaliações de clientes,Em estoque
Kingston Módulo único de memória de desktop FURY Renegade RGB 16GB 6000MT/s DDR5 CL32 DIMM | Intel XMP 3.0 | Tecnologia de sincronização infravermelha | Estabilidade de overclocking | KF560C32RSA-16,"R$579,90","4,4 de 5 estrelas",12 avaliações de clientes,Em estoque
Memória Ram Gloway 16 GB (2x8) 3600mhz Ddr4 Cl 18,"R$321,90",Página anterior de Produtos patrocinados relacionados,,Em estoque
Memória Desktop Adata 16GB DDR4 3200 Mhz,"R$334,50","4,5 de 5 estrelas",16 avaliações de clientes,Em estoque
"Timetec Pinnacle Konduit Kit de 16 GB (2 x 8 GB) DDR4 3200MHz PC4-25600 CL16-18-18-38 XMP2.0 Overclocking 1,35 V compatível com AMD e Intel Desktop Gaming PC módulo de memória RAM - Branco","R$306,92","4,6 de 5 estrelas",360 avaliações de clientes,Em estoque
Memoria Team Group T-force Rgb Tuf Gaming 16gb Ddr4 3200mhz,"R$529,90","4,7 de 5 estrelas",32.951 avaliações de clientes,Estimativa de envio de 4 a 5 dias
Memória Desktop Kingston Fury Beast RGB 16GB DDR5 4800 Mhz - Preto,"R$364,14","5,0 de 5 estrelas",10 avaliações de clientes,Não disponível.   Não temos previsão de quando este produto estará disponível novamente.
Memória 16GB 3200MHz DDR4 2X8GB XLR8 GAMING PNY MD16GK2D4320016AXR,"R$422,30","4,6 de 5 estrelas",1.054 avaliações de clientes,Estimativa de envio de 4 a 5 dias
PNY Memória XLR8 Gaming 8GB DDR4 3200MHz (PC4-25600) CL16 1.35V RGB Desktop (DIMM) – MD8GD4320016XRGB,"R$630,48","4,7 de 5 estrelas",1.473 avaliações de clientes,Estimativa de envio de 4 a 5 dias
"Memória RAM DDR2 4GB, 4GB Módulo de memória DDR2 800Mhz de grande capacidade, projetado para AMD, adotando 240Pin para alcançar altas propriedades anti-interferência e antiestáticas, Plug","R$174,85","3,2 de 5 estrelas",4 avaliações de clientes,Em estoque
"Memória RAM Freyja RGB DDR4 16GB 3200MHz DIMM 1,2V, Excelente Desempenho para Computadores Desktop de Jogos","R$364,00","5,0 de 5 estrelas",1 classificação,Em estoque
Ioway Memória 8gb Ddr4 2666mhz Sodimm,"R$189,99","4,6 de 5 estrelas",33 avaliações de clientes,Em estoque
"Memória de 8GB DIMM DDR4 3200Mhz 1,2V Freyja RGB para desktop/gamers","R$199,00",Página anterior de Produtos patrocinados relacionados,,Em estoque
"Memória Corsair Vengeance PRO RGB - 64GB (2x32GB), DDR4, 3600Mhz, C18, Preto - CMW64GX4M2D3600C18","R$1.499,00","4,8 de 5 estrelas",1.024 avaliações de clientes,Em estoque
"Memória para desktop Corsair Vengeance LPX 16 GB (2 x 8 GB) DDR4 3000 (PC4-24000) C16 1,35 V - Memória preta para PC","R$393,90","4,7 de 5 estrelas",5.672 avaliações de clientes,Em estoque
Memória de computador DDR5 32GB 6000MHz Ram (16GB×2 PC5-48000) Desktop (DIMM) CL46(6000MT/s XMP3.0/EXPO) com dissipador de calor branco Acclamator,"R$902,16","4,4 de 5 estrelas",45 avaliações de clientes,Em estoque
Memoria RAM PC Hawking DDR4 8GB 3200MHZ,"R$107,89",Página anterior de Produtos patrocinados relacionados,,Em estoque
"HX432C16FB3/4 - Memória HyperX Fury de 4GB DIMM DDR4 3200Mhz 1,2V para desktop","R$417,14","4,5 de 5 estrelas",67 avaliações de clientes,
Patriot Viper Steel RGB DDR4 RAM 16GB (1X16GB) 3600MHz CL20 UDIMM Módulo de memória para jogos - PVSR416G360C0,"R$402,01","4,6 de 5 estrelas",770 avaliações de clientes,Em estoque
Crucial Memória RAM 16GB DDR5 5200MHz (ou 4800MHz) para laptop CT16G52C42S5 Preto,"R$367,99","4,8 de 5 estrelas",5.954 avaliações de clientes,Estimativa de envio de 2 a 3 dias
Crucial Kit RAM de 64 GB (2 x 32 GB) DDR4 3200 MHz CL22 (ou 2933 MHz ou 2666 MHz) CT2K32G4SFD832A,"R$1.089,00","4,8 de 5 estrelas",1.966 avaliações de clientes,Em estoque
"Memória Corsair Vengeance RGB - 32GB (2x16GB), DDR5, 6000Mhz, C40, Branco - CMH32GX5M2B6000C40W","R$1.280,00","4,5 de 5 estrelas",196 avaliações de clientes,Em estoque
"XPG Spectrix D50 32GB (1 * 32 GB) DDR4 3600 MHz CL 18-22-22 1,35V Desktop Memory RAM - AX4U360032G18I-SW50 (Branco)","R$955,90","5,0 de 5 estrelas",2 avaliações de clientes,Em estoque
"Lexar 32 GB (2 x 16 GB) ARES RGB DDR5 RAM 6000MT/s CL30 Memória Desktop - AMD Expo e Intel XMP 3.0, Preto (LD5BU016G-R6000GDLA)","R$1.387,50","4,7 de 5 estrelas",39 avaliações de clientes,Estimativa de envio de 3 a 4 dias
"Kingston ValueRAM 8GB 2666MHz DDR4 Não-ECC CL19 SODIMM 1Rx16 1,2V - KVR26S19S6/8","R$155,00","4,7 de 5 estrelas",243 avaliações de clientes,Em estoque
"Memoria Midgard 16GB (1X16GB) DDR4 SODIMM 3200MHZ CL22 1,2V Para Notebook Laptop","R$289,00","4,8 de 5 estrelas",13 avaliações de clientes,Em estoque
"Memoria Midgard 8GB (1X8GB) DDR4 DIMM 3200MHZ CL22 1,2V Para Desktop","R$180,00","4,6 de 5 estrelas",3 avaliações de clientes,Em estoque
"Kingston ValueRAM 8GB 2666MHz DDR4 Não-ECC CL19 SODIMM 1Rx16 1,2V - KVR26S19S6/8","R$155,00","4,7 de 5 estrelas",243 avaliações de clientes,Em estoque
Corsair Memória de desktop Vengeance RGB Pro 64GB (2x32GB) DDR4 3200 (PC4-25600) C16 – Preto (CMW64GX4M2E3200C16),"R$1.349,00","4,7 de 5 estrelas",1.055 avaliações de clientes,Em estoque
HyperX Memória interna Kingston Technology Fury Black 8 GB CL15 DIMM DDR4 2400 MT/s (HX424C15FB2/8),"R$186,99","4,7 de 5 estrelas",1.970 avaliações de clientes,Em estoque
Memória DDR4 - 32GB (2x 16GB) / 3.200MHz - G.Skill Ripjaws V - F4-3200C16D-32GVK,"R$561,30","4,8 de 5 estrelas",4.665 avaliações de clientes,Em estoque
CORSAIR VENGEANCE Memória de computador compatível com Intel XMP iCUE RGB DDR5 RAM 32GB (2x16GB) 6800MHz CL40 Intel XMP iCUE - Preto (CMH32GX5M2B6800C40),"R$1.280,00","4,5 de 5 estrelas",67 avaliações de clientes,Em estoque
Memória RAM PC Hawking DDR3 8GB 1600MHZ,"R$76,00",Página anterior de Produtos patrocinados relacionados,,Em estoque
Crucial Memória RAM CB8GS2666 8GB DDR4 2666 MHz para laptop,"R$187,90","4,7 de 5 estrelas",3.448 avaliações de clientes,Estimativa de envio de 2 a 3 dias
"KF432C16BBA/32 - Memória de 32GB DIMM DDR4 3200Mhz FURY Beast RGB 1,35V 2Rx8 288 pinos para desktop/gamers","R$699,00","4,8 de 5 estrelas",287 avaliações de clientes,Em estoque
"Memória Corsair Vengeance PRO RGB - 32GB (2x16GB), DDR4, 3600Mhz, C18, Preto - CMW32GX4M2Z3600C18","R$829,00","4,8 de 5 estrelas",9.594 avaliações de clientes,Em estoque
"Lexar 32 GB (2 x 16 GB) ARES RGB DDR5 RAM 6400MT/s CL32 Memória Desktop - Compatível com Intel XMP 3.0 e AMD Expo, Preto (LD5EU016G-R6400GDLA)","R$1.143,72","4,8 de 5 estrelas",48 avaliações de clientes,Estimativa de envio de 3 a 4 dias
Memoria Ram 4gb Ddr3 Para Computador Nova Lacrada Strong Tech,Página 1 de 1,"5,0 de 5 estrelas",3 avaliações de clientes,
Memória DDR3 4GB 1333MHz Kingston (KVR13N9S8/4),"R$85,00","4,5 de 5 estrelas",2.184 avaliações de clientes,Em estoque
Memoria Rams DDR3 1600MHz Novo Dimm 1.5V Desktop Memória Compatível AMD E Intel,"R$67,99",Página anterior de Produtos patrocinados relacionados,,Em estoque
Memória 16GB 3200MHz DDR4 2X8GB XLR8 GAMING PNY MD16GK2D4320016AXR,"R$422,30","4,6 de 5 estrelas",1.054 avaliações de clientes,Estimativa de envio de 4 a 5 dias
PNY Memória XLR8 Gaming 8GB DDR4 3200MHz (PC4-25600) CL16 1.35V RGB Desktop (DIMM) – MD8GD4320016XRGB,"R$630,48","4,7 de 5 estrelas",1.473 avaliações de clientes,Estimativa de envio de 4 a 5 dias
"Memória RAM DDR2 4GB, 4GB Módulo de memória DDR2 800Mhz de grande capacidade, projetado para AMD, adotando 240Pin para alcançar altas propriedades anti-interferência e antiestáticas, Plug","R$174,85","3,2 de 5 estrelas",4 avaliações de clientes,Em estoque
"Memória RAM Freyja RGB DDR4 16GB 3200MHz DIMM 1,2V, Excelente Desempenho para Computadores Desktop de Jogos","R$364,00","5,0 de 5 estrelas",1 classificação,Em estoque
Ioway Memória 8gb Ddr4 2666mhz Sodimm,"R$189,99","4,6 de 5 estrelas",33 avaliações de clientes,Em estoque
"Memoria Midgard 16GB (1X16GB) DDR4 SODIMM 3200MHZ CL22 1,2V Para Notebook Laptop","R$289,00","4,8 de 5 estrelas",13 avaliações de clientes,Em estoque
"Crucial, Memória Desktop 16GB DDR4 3200 Mhz - CT16G4DFRA32A","R$365,49","4,7 de 5 estrelas",2.095 avaliações de clientes,Em estoque
NEMIX RAM Atualização de memória para desktop UDIMM de 64 GB (4 x 16 GB) DDR4-3200 PC4-25600 Non-ECC UDIMM,"R$1.377,48","5,0 de 5 estrelas",2 avaliações de clientes,Em estoque
"HX432C16FB3A8 - Memória HyperX Fury de 8GB DIMM DDR4 3200Mhz 1,2V para desktop","R$241,00","4,7 de 5 estrelas",810 avaliações de clientes,Em estoque
"Silicon Power Gaming Series DDR4 32 GB (16 GBx2) 3200 MHz (PC4 25600) 288 pinos CL16 1,35 V UDIMM módulo de memória para desktop com dissipador de calor cinza SP032GXLZU320BDAJ7","R$522,05","4,7 de 5 estrelas",8.582 avaliações de clientes,Em estoque
